sentiment,message,id
-1,"Before there was Marcus Rashford, there was another notable Manchester United humanitarian, Lou Macari.",4258
2,There are a whole lot of holes-in-one going on at the WGC Matchplay.,4259
1,"Iron age warriors were laid to rest in an ancient burial ground complete with feather-stuffed bedding from an array of birds, new research has shown.",4260
0,Legendary Indian cricket player Sachin Tendulkar has announced he tested positive for Covid-19.,4261
-1,"Europe's had a torrid time since the start of the pandemic. For a continent whose prosperity relies on political cooperation, seamless supply chains and the uncomplicated crossing of borders, a crisis that pits nation against nation and demands limited movement is a challenge.  ",4262
2,A Russian socialite and TV personality is under fire for interviewing a convicted rapist following his release from prison.,4263
1,"While the dark red might provide Formula One with its most famous livery, when it comes to recent performances, even Ferrari admits they've been a bit off color.",4264
0,UK Prime Minister Boris Johnson has condemned protests in the city of Bristol that saw demonstrators clash with police over a controversial policing bill for a second weekend in a row. Critics say the bill would curtail the right to demonstrate in the UK.,4265
-1,Seven-time Formula One world champion Lewis Hamilton has said he's "spoken to Bahrain officials" about alleged human rights abuses in the country ahead of the Grand Prix in the country. ,4266
2,"Russian opposition figure Alexey Navalny has submitted two applications to Russian prison officials through his lawyers requesting access to a doctor of his choice and to ask authorities to stop alleged ""torture by sleep deprivation,"" his legal team said.",4267
1,Former France international Thierry Henry says he hopes his decision to step away from social media will inspire others to stand up against racist abuse and bullying online.,4268
0,Bryson DeChambeau is used to pushing the boundaries of golf. ,4269
-1,"As players continue to protest the 2022 FIFA World Cup in Qatar, Belgium manager Roberto Martínez says boycotting the tournament would be a ""big mistake."" ",4270
2,"The couple have lined up commercial contracts, but can they deliver? ",4271
1,"Every team needs a good luck charm and for Loyola University Chicago's basketball team, it comes in the form of the beloved Sister Jean. ",4272
0,"You need to be almost superhuman to take on the Ironman World Championship in Kona, Hawaii. Which is why Briton Sam Holness plans on channeling what he describes as his autism ""superpower"" as he sets his sights on reaching the legendary event.",4273
-1,Norway's players wore T-shirts bearing the message "Human rights on and off the pitch" in the lead up to its World Cup qualifier against Gibraltar in protest of the next tournament being held in Qatar.,4274
2,Former world champion snowboarder Julie Pomagalski has died in an avalanche at the age of 40.,4275
1,Read Fast Facts from CNN about the 2008 military conflict between Russia and Georgia. ,4276
0,"The European Union proposed tighter controls on the export of Covid-19 vaccine doses on Wednesday, marking the latest spat between the bloc and the British-Swedish drugmaker AstraZeneca.",4277
-1,Canadian Vasek Pospisil apologized for his on-court conduct and a profanity-laced rant aimed at ATP Tour chief Andrea Gaudenzi during his first-round loss to American Mackenzie McDonald at the Miami Open on Wednesday.,4278
2,"Four-time major winner Rory McIlroy is in a slump of form, and nothing embodied that more than his drive on the fifth hole at the WGC Matchplay on Wednesday. ",4279
1,"It was meant to be a curtain-raiser for thousands of sports fans, a celebration of Japan's recovery from nuclear disaster 10 years ago that would showcase a country emerging strongly from years of economic gloom.",4280
0,"The UK now has nearly three months of post-Brexit life under its belt. So, how has it celebrated this newfound freedom from its Brussels-based masters? Despite the government of Boris Johnson taking to its new role as Europe's rowdy neighbor like a duck to water, claiming victory in the vaccine race as a consequence of Brexit and threatening to breach treaties it signed with Brussels, Britons are in no rush to transform their national identity. ",4281
-1,"It's the biggest football match in 10 years between two fierce rivals, but Japan's meeting with South Korea appears to be sparking more concern than excitement. ",4282
2,"Britain's Queen Elizabeth II has a new great-grandson, after her eldest granddaughter, Zara Tindall, gave birth at home on Sunday evening. ",4283
1,"German Chancellor Angela Merkel has walked back on her plan to impose a new hard lockdown during the upcoming Easter holiday, apologizing for causing confusion over the restrictions and saying the issue was ""singularly and alone"" her mistake.",4284
0,Secretly shot video tells the story of an alleged spy ring at work in Bulgaria's capital. A woman in a white jacket arrives at the Russian embassy in Sofia; she is seen in animated conversation with someone unidentified. ,4285
-1,"Cesare Prandelli has stepped down from his position as head coach of Serie A side Fiorentina, saying that a ""dark cloud"" has developed inside of him.",4286
2,"The directors of the Pele documentary on Netflix, David Tryhorn and Ben Nicholas, on what it was like to work with the legendary Brazilian footballer, and how Pele won a third World Cup in Mexico 1970 against the backdrop of a military dictatorship. ",4287
1,German Catholic theologians and clergy have mobilized against a recent ruling from the Vatican that said the Catholic Church would not bless same-sex unions.,4288
0,Olympic fencer Ryo Miyake took up a new job last year: delivering food for Uber Eats. ,4289
-1,"Golden State Warriors head coach Steve Kerr has called for stronger gun control measures in the United States following this week's mass shooting in Boulder, Colorado. ",4290
2,"Extinct volcanoes, the unforgiving rage of the Atlantic Ocean and unrelenting wind and rain. When it comes golf there's no place more challenging and rewarding than Iceland.",4291
1,"Boris Johnson, the UK's gaffe-prone Prime Minister, is making frantic attempts to row back on comments made in a private meeting with lawmakers from his own Conservative party on Tuesday night.  ",4292
0,The Netherlands team hope that this week's start of the World Cup qualifiers in Europe will highlight the plight of migrant workers in Qatar and help to improve their working conditions.,4293
-1,"McLaren Racing has signed a long-term agreement with 13-year-old Ugo Ugochukwu, a promising karting champion from the United States.",4294
2,Zlatan Ibrahimovic was reduced to tears in his first media conference since returning to Sweden international football squad while explaining his son's reaction to his call-up.,4295
1,"A 22-year-old Olympic surfing hopeful from El Salvador has died while training for an upcoming qualifying competition, the country's National Institute for Sport (INDES) has confirmed.",4296
0,"Australian authorities issued fresh flood warnings and evacuation orders on Tuesday as torrential rains again pummeled several parts of the country, sweeping away homes, roads and livestock in the worst downpour in more than half a century.",4297
-1,"In the last decade, Lyon's dominance in women's football has been nigh on complete.",4298
2,Read CNN's European Union Fast Facts and learn more about the economic and political organization that spans 28 member states.,4299
1,"Russian President Vladimir Putin received a Covid-19 vaccination on Tuesday without fuss or fanfare according to the Kremlin, more than three months after qualifying to do so.",4300
0,"Australia's Prime Minister Scott Morrison on Tuesday acknowledged mounting dissatisfaction with his handling of a series of allegations about the mistreatment of women in politics, as he vowed to drive cultural change.",4301
-1,Sevilla grabbed a dramatic last-second equalizer in Saturday's La Liga clash against Valladolid -- and the goal came from the unlikeliest of sources.,4302
2,"German Chancellor Angela Merkel on Tuesday announced a hard five-day lockdown over Easter, as the country battles a sharp rise in new coronavirus infections.",4303
1,Belize's football federation (FFB) expressed "disappointment and disgust" on Monday after the team bus carrying the squad from the airport to their hotel was stopped by "an uproar of insurgents with assault rifles on motorcycles.",4304
0,"Cristiano Ronaldo will stay at Juventus beyond this season, the club's managing director Fabio Paratici said after a 1-0 defeat to Benevento.",4305
-1,"Record-breaking floods in southeastern Australia have caused a mass animal exodus to higher ground, with spiders in particular surging onto people's land and into their homes.",4306
2,"Ex-NFL star, now congressman Colin Allred says he ""stood up and was prepared to fight"" to defend US democracy during insurrection.",4307
1,Lionel Messi broke the club's appearance record on Sunday as the Argentine featured in his 768th game for the Catalan giants. ,4308
0,The Australian government has declared a natural disaster in large swaths of New South Wales (NSW) as heavy rains batter the state and force thousands to evacuate.,4309
-1,"CNN has spoken to Belarusians who have fled the repression of Lukashenko's regime. In dozens of interviews, protesters and opposition activists have spoken of torture -- from systematic beatings, to rape with a police baton.  ",4310
2,"More than 18,000 people have been evacuated from their homes in Australia's New South Wales (NSW) as heavy rains and major flooding continue to inundate the state, causing some areas to resemble ""inland seas.""",4311
1,"Officials have condemned violent scenes at a protest in Bristol, England that left police officers injured and vehicles ablaze, as tensions escalate between law enforcement and activists over a controversial crime bill that could curtail people's ability to demonstrate.",4312
0,"Los Angeles Lakers superstar LeBron James will be out indefinitely after suffering a high ankle sprain in Saturday's game, according to the team's website. The injury occurred in the second quarter of the Lakers' 99-94 loss to the Atlanta Hawks.",4313
-1,"International spectators will be refused entry into Japan for this summer's Olympic and Paralympic Games, the Tokyo 2020 Organizing Committee said in a statement on Saturday.",4314
2,Buckingham Palace says it may consider appointing someone to spearhead its efforts around diversity. ,4315
1,Turkish President Recep Tayyip Erdogan has withdrawn his country from an international treaty to protect women through a presidential decree issued in the early hours of Saturday. ,4316
0,"After Kathleen Folbigg's four children died, she was convicted of killing them. But scientists say there's a genetic explanation behind their deaths. ",4317
-1,"Australia's east coast was smashed by heavy rains on Saturday, sparking dangerous flash flooding that forced the evacuation of multiple regions as the fast-moving waters unmoored houses, engulfed roads, stranded towns and cut power lines.",4318
2,"Prince Harry has revealed how the death of his mother, Diana, Princess of Wales, affected him in a new book to support grieving children and young people who have lost loved ones in the pandemic. ",4319
1,"The NCAA has come under fire over the lack of amenities, notably the workout equipment, at the women's basketball tournament compared with the men's event this year.",4320
0,"Paul Stewart played for the England international team and some of English football's leading clubs, notably Manchester City, Tottenham Hotspur and Liverpool.",4321
-1,"France will impose new coronavirus restrictions in 16 areas around the country, including the greater Paris and Nice areas, the country's prime minister announced Thursday in an attempt to contain a third wave of Covid-19 sweeping the country.",4322
2,Spanish porn star Nacho Vidal has been charged with reckless homicide after a man died during a ceremony involving toad venom.,4323
1,"Europe appears to have missed its chance to stop the third wave of the coronavirus epidemic before it got out of control. Now, it's paying a high price for it, with new harsh lockdowns being imposed across the continent. ",4324
0,It's crunch time in the Champions League.,4325
-1,The European Union's medicines regulator has concluded that the Oxford-AstraZeneca Covid-19 vaccine is safe to use after several EU countries suspended their rollouts following reports that it could be linked to blood clots.,4326
2,He himself announced his retirement last year but the question still loomed: "Would Khabib Nurmagomedov make a shock return to the Octagon?",4327
1,"While the Queen deals with matters of state, Philip usually resolves private family affairs. ",4328
0,"Manager Jose Mourinho questioned Tottenham Hotspur's ""attitude"" after defeat by Dinamo Zagreb in the Europa League, while captain Hugo Lloris said the team's performance was a ""disgrace.""",4329
-1,Rangers manager Steven Gerrard says he hopes the alleged racism directed at his player Glen Kamara during a match on Thursday does not get "brushed under the carpet." ,4330
2,"The fairy-tale wedding of Meghan, the Duchess of Sussex, to Prince Harry represented to many the long-overdue modernization of Britain's most famous family. Nearly three years later, her allegations of racism within the royal family and the media punched a hole in the spectacle, reflecting an all-too-real home truth for Black people and other minorities living in the country.   ",4331
1,Lazio boss Simone Inzaghi called Bayern Munich "unplayable" after his side was comfortably beaten by the German powerhouse in the Champions League on Wednesday. ,4332
0,"Spain approved a law permitting euthanasia on Thursday by a 202 to 141 vote in parliament, making it the fourth European Union country to do so.",4333
-1,Former NBA star Jeremy Lin says violence towards Asian Americans is "hitting differently" amid the coronavirus pandemic.,4334
2,"Australia's devastating recent wildfires thrust as much smoke into the Earth's atmosphere as a powerful volcanic eruption, causing cooling over the region's oceans with potentially long-lasting impacts, according to the authors of a new study.",4335
1,"When he pictures the sight of a triple jumper traveling through the air, Will Claye's mind turns to music. ",4336
0,"Police in England and Wales are set to record misogyny as a hate crime on an experimental basis from this autumn, a government minister has said, as the UK faces a reckoning on violence against women. ",4337
-1,"More than 500 people in the United Kingdom were put on do-not-resuscitate orders without their consent or their carers' consent during the coronavirus pandemic, according to a study released by England's care watchdog on Thursday. ",4338
2,"The Kremlin has reacted angrily to US President Joe Biden's remarks that Russian leader Vladimir Putin is ""a killer,"" calling the comment unprecedented and describing the relationship between the two countries as ""very bad.""",4339
1,"Since hanging up his running spikes in 2017, Olympic legend Usain Bolt has enjoyed plenty more free time being able to watch his beloved Manchester United.",4340
0,Fernando Alonso just can't get enough of the thrill of traveling at speed. That goes for both two wheels as well as four.,4341
-1,"Team New Zealand (TNZ) retained the America's Cup on Wednesday, defeating Italian outfit Luna Rossa 7-3 in the best-of-13 series. ",4342
2,"LeBron James is becoming a part owner of the baseball giants, the Boston Red Sox.",4343
1,"""Where is she going?"" an officer asks, pointing to my producer as she dives into the crowd around Clapham's bandstand just moments after London's Metropolitan Police begin to move in.",4344
0,"Tributes have flooded in for German racing driver Sabine Schmitz, who has died at the age of 51.",4345
-1,The Manchester City winning machine just keeps rolling on. ,4346
2,"Britain's overseas reputation has been tarnished lately, and some of it is entirely self-inflicted.",4347
1,"Damir Dzumhur has been fined and will face a further probe after the Bosnian walked off court in anger over a line call during his second qualifying round match on Sunday in the ATP 500 event at Acapulco, Mexico.",4348
0,"US Open runner-up Alexander Zverev says it is ""absurd"" he remains behind Roger Federer under the ATP Tour's revised rankings system during the Covid-19 pandemic, given that the Swiss was out injured for more than a year.",4349
-1,Barcelona manager Ronald Koeman called Lionel Messi "the most important player" in the club's history after the Argentine made his 767th appearance for the Catalan team on Monday.  ,4350
2,"Spain, Germany, France and Italy have become the latest European countries to temporarily halt the rollout of the Oxford-AstraZeneca Covid-19 vaccine over a small number of blood clot concerns, going against the advice of international medical agencies as a third wave of infections looms over the continent. ",4351
1,Wolverhampton Wanderers manager Nuno Espirito Santo said goalkeeper Rui Patricio is "totally conscious" and "going to recover" from a head injury sustained against Liverpool.,4352
0,"Europe's medicines regulator has said there's ""no indication"" that the Oxford-AstraZeneca Covid-19 vaccine has caused blood clots, as the list of countries temporarily halting the vaccine's rollout over safety concerns continues to grow.",4353
-1,"When Alejandro and Julian Navarro first started playing rugby, they sometimes had to stop training because they could hear gun battles between rival gangs approaching the pitch. ",4354
2,"A 19-year-old Russian hockey player has died after being hit in the head by a puck, his club announced in a statement on Tuesday.",4355
1,"Prince Philip, the Duke of Edinburgh, has left King Edward VII's Hospital in London one month after he was first admitted.",4356
0,"View CNN's Fast Facts on the life of Sir John Major, former prime minister of the United Kingdom.",4357
-1,The UK is attempting to justify flagship legislation that critics say would hand the police powers to seriously curb the ability of citizens to protest. The bill also says more about a criminal who defaces a statue than assaults a woman.,4358
2,"A London Metropolitan police officer who took part in the search for Sarah Everard has been removed from duties for sharing ""an inappropriate graphic,"" the force has said.",4359
1,"Russia is Britain's top security challenge, the UK will build more nuclear weapons and London will expand its presence in the high-tech realms of space and cyberspace, Boris Johnson announced Tuesday in a sweeping review of British military and foreign policy.",4360
0,"A former inmate of Penal Colony No. 2 in Pokrov, east of Moscow, tells CNN of the rough conditions inside -- from not being allowed to talk to being reprimanded for the slightest infraction. A prisons expert said it was an ""empire of fear.""",4361
-1,"With his broad grin and relaxed, languid running style, Usain Bolt often looked like he was going for a jog in the park rather than competing as the fastest man in the world.",4362
2,"The Vatican said Monday that the Catholic Church would not bless same-sex unions, in a combative statement approved by Pope Francis that threatens to widen the chasm between the church and much of the LGBTQ community.",4363
1,"Advocacy groups from Russia, France and Syria have filed a legal case against Russian mercenary group Wagner, accusing its fighters of torturing and beheading a Syrian man in 2017. ",4364
0,"Paris Saint-Germain star Angel Di Maria was withdrawn during his side's loss to Nantes on Sunday after he received news that his home had been burgled, AFP reported.",4365
-1,"Italy is facing another national lockdown over Easter, as the government attempts to reign in a recent surge of coronavirus cases, marred by the presence of new variants.",4366
2,The European Union launched legal proceedings against the United Kingdom on Monday over London's unilateral attempts to extend the Brexit grace period on food imports to Northern Ireland.,4367
1,Ireland temporarily suspended the use of the AstraZeneca Covid-19 vaccine on Sunday following a report from Norway of patients developing blood clots post inoculation.  ,4368
0,"Justin Thomas overcame a challenging first two days to win the Players Championship on Sunday, finishing on 14-under after shooting a final-round 68.",4369
-1,Cyclist Primoz Roglic showed remarkable resilience in the final stage of the Paris-Nice race on Sunday after crashing twice -- dislocating his shoulder in the first -- and losing the large lead he had accumulated. ,4370
2,"Drew Brees, after announcing his retirement from the NFL on Sunday, has said he will now be working with NBC.",4371
1,Pele has congratulated Cristiano Ronaldo after the Portuguese forward surpassed the Brazilian soccer great's tally of goals scored in official matches.,4372
0,"French satirical magazine Charlie Hebdo has prompted outrage after releasing a cartoon depicting the UK's Queen Elizabeth kneeling on the neck of Meghan, the Duchess of Sussex, invoking the death of George Floyd.",4373
-1,"Campaigners have lost a challenge against the UK's prosecution service over the dramatically falling rate of rape prosecutions, at a critical juncture for women's rights in the country.",4374
2,"Police in Spain have seized a semi-submersible vessel designed to smuggle up to 2,000 kilograms of drugs, the first such 'narco-submarine' found to have been made in the country.",4375
1,"Buckingham Palace has hired an external law firm to investigate claims that Meghan, Duchess of Sussex, bullied royal staff, CNN understands.",4376
0,"Prince Charles has appeared in public for the first time since Harry and Meghan's seismic interview with Oprah Winfrey, and ignored a question on the furore surrounding the British royal family.",4377
-1,"Tottenham's Erik Lamela produced an outrageous piece of skill to score a rabona goal but was later sent off in the North London Derby, as Arsenal beat its rivals 2-1 on Sunday in the Premier League. ",4378
2,"It was the interview that some within Buckingham Palace must have feared -- but Prince Harry and Meghan, Duchess of Sussex's discussion with Oprah Winfrey was more revealing, explosive and potentially damaging to the royal family than many could have imagined.",4379
1,"This is the first edition of Royal News, a new weekly newsletter from CNN bringing you the inside track on the royal family, what they are up to in public and what's happening behind palace walls. Sign up here.  ",4380
0,"As the world digests the bombshell details revealed in Oprah Winfrey's interview with Prince Harry and the Duchess of Sussex, it's almost inevitable that questions will be asked of the British monarchy's continued relevance in the 21st century.  ",4381
-1,"Former undisputed middleweight champion ""Marvelous"" Marvin Hagler died on Saturday at the age of 66, according to his wife Kay G. Hagler.",4382
2,"Meghan, Duchess of Sussex has said there was concern within the royal family about her baby's skin tone, and her husband Prince Harry condemned his relatives for failing to criticize colonial undertones in media coverage, in a series of damning and disturbing claims that threaten to spark a racism scandal around Buckingham Palace.",4383
1,"Women's rights activists in the UK are reeling from the Metropolitan Police's heavy-handed approach at a Saturday night vigil for Sarah Everard, a 33-year old who was murdered while walking home in South London earlier this month. ",4384
0,"Former British Cycling and Team Sky doctor Richard Freeman has been found guilty of ordering testosterone ""knowing or believing it was to be administered to an athlete to improve their athletic performance,"" a medical tribunal in Manchester ruled on Friday. ",4385
-1,Caris LeVert made his return to NBA action on Saturday night after undergoing surgery to remove a cancerous mass on his kidney almost two months ago. ,4386
2,"Tennis superstar Serena Williams says she understands the ""pain and cruelty"" suffered by Meghan, the wife of Prince Harry, after the Duchess of Sussex told Oprah Winfrey that an unnamed member of the royal family raised the issue of how dark their unborn baby Archie's skin would be while she was pregnant.",4387
1,"Meghan, Duchess of Sussex, said in a bombshell interview with Oprah Winfrey that her life as a British royal was so isolating and lonely at one point she ""didn't want to be alive anymore"" -- a stunning admission likely to rock the foundations of the centuries-old institution.",4388
0,It's customary for pro golfers to buy a drink for all their fellow players after hitting a hole-in-one.,4389
-1,"A London Metropolitan Police officer has been charged with the kidnap and murder of 33-year-old Sarah Everard, whose disappearance on a walk home has reignited a national debate in Britain on women's safety and sexual assault.",4390
2,"When Buckingham Palace finally broke its silence on the allegations made by the Duke and Duchess of Sussex in their bombshell interview, royal observers paid particular attention to one line of the palace statement: ""While some recollections may vary, they are taken very seriously and will be addressed by the family privately."" ",4391
1,"Around 200 opposition activists were detained in Moscow on Saturday, according to a statement from Russia's Ministry of Internal Affairs.",4392
0,"A French actress stripped naked at the country's prestigious César Awards to demand more support for the country's struggling arts industry, which has been hit hard by the coronavirus pandemic. ",4393
-1,"One of the most poignant sports speeches in recent memory came from a giant of a man, the 6-foot 10-inch Kevin Durant. It was a speech that climaxed in a standing ovation and reduced many to tears, but he wasn't talking about his accomplishments on the court; he was talking about his mother. ",4394
2,"Super Bowl MVP Tom Brady, fresh off his record seventh NFL title, has signed a contract extension to remain with the Tampa Bay Buccaneers, the team announced on Friday. ",4395
1,Andy Murray has pulled out of next week's Dubai Duty Free Tennis Championships after the birth of his fourth child.,4396
0,"British police confirmed Friday that they had identified the body of 33-year-old Sarah Everard, whose disappearance while walking home in London sparked an outpouring across social media from women sharing their own experiences of sexual assault and harassment.",4397
-1,"Carrying the surname of one of the greatest Formula One drivers ever understandably brings huge pressure and expectation, but Mick Schumacher feels only pride.",4398
2,"In a small nursing home by the southern English seaside, David Alexander, 89, walks into his wife's bedroom for the first time since October.",4399
1,"In recent years AC Milan has been something of a sleeping giant in European football, but that could be about to change.",4400
0,"The global rollout of the Oxford-AstraZeneca Covid-19 vaccine encountered another hurdle after a handful of countries paused their use of the shot, awaiting more information following reports the vaccine could be linked to blood clots, despite no clear evidence of a link.",4401
-1,Golfer Byeong Hun An is unlikely to forget in a hurry the 17th hole at TPC Sawgrass.,4402
2,Roger Federer has pulled out of an upcoming tennis tournament in Dubai after returning to action following a 13-month injury layoff. ,4403
1,It's been a gut-wrenching week for Black Britons.,4404
0,A 96-year-old man accused of being an SS guard at the Stutthof camp in Nazi-occupied Poland has been deemed "unfit to stand trial.",4405
-1,"The NBA fined Miami Heat's Meyers Leonard $50,000 on Thursday after the center used an anti-Semitic slur while livestreaming a video game.",4406
2,Cristiano Ronaldo's "unforgivable error" in extra-time against 10-man Porto in the Champions League proved decisive as Juventus was dumped out by the Portuguese side.,4407
1,Dallas Cowboys quarterback Dak Prescott has his eyes set on a Super Bowl victory after signing a new mega deal with the franchise. ,4408
0,"Denmark, Iceland and Norway have suspended the use of the Oxford-AstraZeneca Covid-19 vaccine while the European Union's medicines regulator investigates whether the shot could be linked to a number of reports of blood clots.",4409
-1,"For someone who describes herself as a ""pretty quiet person,"" Cat Phillips has shown herself to be utterly unafraid of speaking out. ",4410
2,"Lou Ottens, the Dutch inventor of the cassette tape, has died at the age of 94, his family has confirmed to CNN.",4411
1,It wasn't enough to ensure Barcelona progressed to the Champions League quarterfinals but Lionel Messi's strike against Paris Saint-Germain on Wednesday will live long in the memory. ,4412
0,The disappearance of Sarah Everard while walking home in London one evening has sparked an outpouring on social media from women sharing their own experiences of sexual assault and harassment -- and also the habitual precautions they take to try to stay safe when they walk alone.,4413
-1,"Prince William has denied the royal family is racist in his first public remarks since his brother Prince Harry, and his wife Meghan, made explosive claims in a TV interview.",4414
2,"Tennis has limped back to some semblance of normality after last year's lengthy disruption due to the Covid-19 pandemic, but stakeholders fear playing tournaments in front of empty stands might not be sustainable for long.",4415
1,"Brazil's world famous Maracana stadium is to get a new name, after the Rio de Janeiro state legislature voted on Tuesday to change its official title to the Edson Arantes do Nascimento -- Rei Pele stadium.",4416
0,Golfer Rory McIlroy says his friend and fellow professional Tiger Woods is "feeling better" and is hopeful to be transferred to his home in Florida in the "next week or so.",4417
-1,The Texas Rangers could become the first major US sports team to play before a full house since the coronavirus pandemic began shutting stadiums and arenas a year ago this week.,4418
2,"Buckingham Palace broke its silence Tuesday evening over Harry and Meghan's bombshell interview with Oprah Winfrey, saying in a statement on behalf of the Queen that allegations of racism made by the Sussexes were concerning and being ""taken very seriously.""",4419
1,"A backyard pool in California might be the last place you'd expect to find one of the world's greatest swimmers in training, but that was the reality for Katie Ledecky when the pandemic forced facilities to shut last year. ",4420
0,"A British-Australian academic said she suffered ""psychological torture"" while jailed in Iran and claims Tehran tried to recruit her as a spy, in her first interview since she was released last year.",4421
-1,Roger Federer marked his return to tennis with a closely-fought 7-6 3-6 7-5 victory over Dan Evans at the Qatar Open.,4422
2,"France will speed up the declassification of secret defense archives, including those related to its war with Algeria, as it continues to grapple with its colonial history. France colonized Algeria from 1830 until its independence in 1962 following a seven-year war.",4423
1,"Krista Bose is just 14 weeks shy of qualifying as a doctor in the UK, but cancer -- and the risk of catching Covid-19 -- meant she had to put her medical training on hold, just when her skills are most needed. ",4424
0,"Police officers in London have found ""what appear to be human remains"" in the search for Sarah Everard, the 33-year-old woman who disappeared in London earlier this month, Metropolitan Police Commissioner Cressida Dick said Wednesday. ",4425
-1,They say scoring goals is the hardest part of soccer but Erling Braut Haaland continues to make the process look easy. ,4426
2,"By the time the first bell rang and Joe Frazier came bobbing towards him, Muhammad Ali was already four years into a fight that helped define him as one of the 20th century's most influential figures.",4427
1,"Anne Sacoolas, the American woman who fled the UK after killing motorcyclist Harry Dunn in a traffic accident in 2019, is willing to do community service in the US and ""make a contribution"" in the teenager's memory her lawyer said Tuesday.",4428
0,Peter Burling and Max Sirena will be fierce rivals over the next week or so as they compete for the "Auld Mug" but they are united in their admiration for the AC75 class of boat that will be used for the first time in the 36th America's Cup.,4429
-1,"Neanderthal remains believed to belong to some of the last survivors of the species in Europe are thousands of years older than once thought, according to a new study. ",4430
2,"When Novak Djokovic was just seven years old, he'd make his own Wimbledon trophy and imagine he was the best tennis player in the world.",4431
1,The biggest question looming over the NFL's biggest team has finally been answered. ,4432
0,"It was the revelation that made Oprah Winfrey's jaw drop during an already explosive interview. There were several ""concerns and conversations about how dark his skin might be when he was born,"" Meghan, Duchess of Sussex said of an issue raised by an unnamed member of the British royal family before the birth of her son Archie. ",4433
-1,"Britain's royal family was facing a once-in-a-generation crisis on Monday after Prince Harry and Meghan, Duchess of Sussex, rocked the institution with a litany of devastating allegations in their eagerly awaited interview with Oprah Winfrey.",4434
2,A fireball that lit up the sky over the United Kingdom and Northern Europe on February 28 was an extremely rare type of meteorite. Fragments of the space rock could provide answers to questions about the early history of the solar system and life on Earth. ,4435
1,Skier Mikaela Shiffrin reveals how she's been inspired by tennis star Iga Świątek,4436
0,"French politician Olivier Dassault has died in a helicopter crash in northwest France at the age of 69, CNN affiliate BFM TV reported Sunday. ",4437
-1,Talk about having someone in your corner. ,4438
2,Meghan's powerfully honest admission in her conversation with Oprah is likely to be as explosive as Princess Diana's sit-down with the BBC's Martin Bashir back in 1995 -- which helped spark a crisis that took the monarchy years to recover from. ,4439
1,The fridges are here but the shots are not. ,4440
0,"This wasn't how the fairytale was supposed to play out. The beloved bachelor prince had finally found his perfect match, culminating in an elegant, star-studded castle wedding. Less than three years on, the intensifying row between the Sussexes and Britain's royal family has captivated the globe. Never before have we seen the monarchy machinery exposed quite so publicly. ",4441
-1,UEFA announced on Monday that Romanian fourth official Sebastian Colţescu and assistant referee Octavian Sovre have been cleared of racism and other discriminatory conduct during December's Champions League match between Paris Saint-Germain and Istanbul Basaksehir in Paris.,4442
2,"As Lewis Hamilton celebrated his victory at last season's Styrian Grand Prix, a member of the Mercedes team grabbed Stephanie Travers and told her she was wanted for the podium ceremony.",4443
1,Novak Djokovic has broken Roger Federer's all-time record for most weeks spent as the men's world No.1.,4444
0,"Barcelona stars past and present came out in number to vote in what was arguably the most important presidential election in club history, as Joan Laporta was elected for a second time.",4445
-1,"The NBA sent roughly 200 cease-and-desist letters to Atlanta-area promoters who were using the league's trademarks without permission, a source with knowledge of the situation told CNN. ",4446
2,Robert Lewandowski took a step closer to breaking a legendary scoring record after netting a hat trick in Bayern Munich's 4-2 win over rivals Borussia Dortmund on Saturday. ,4447
1,Philadelphia 76ers stars Joel Embiid and Ben Simmons were pulled from the NBA All-Star Game Sunday due to the league's Covid-19 protocols. ,4448
0,Switzerland has voted to ban full facial coverings in nearly all public places in a closely-contested referendum on Sunday.,4449
-1,Manchester United ended Manchester City's 21-game winning streak with a brilliantly executed 2-0 victory at the Etihad Stadium on Sunday. ,4450
2,An Italian prosecutor on Saturday asked for life sentences for two American students charged with murdering a police officer in an alleged drug deal gone wrong.,4451
1,"Clemmie Perry is the founder of Women of Color Golf and GIrls On the Green Tee, an initiative that aims to bridge the access gap in golf.",4452
0,"With Europe's vaccine rollout creeping forward, attention is turning to what will happen when the continent's borders reopen. Where this debate could get particularly fraught is over the thorny issue of migration.    ",4453
-1,"The Iditarod, Alaska's legendary long-distance sled dog race, is set to begin Sunday despite the threat of coronavirus. ",4454
2,It is typically a time where the great and good of the NBA showcase their unique skills to an assembled crowd of fans and A-list celebrities.,4455
1,"Ten years ago following Darren Clarke's win at a wild and wet 2011 Open tournament, one of the world's top golf courses embarked on a modernizing mission.",4456
0,"Creighton University has suspended its men's head basketball coach Greg McDermott, who apologized earlier this week for making what he said was a ""terribly inappropriate analogy"" about a plantation when talking to his team following a loss on Saturday.",4457
-1,Maia Chaka will make history when the new National Football League season starts this year.,4458
2,"It was a tiny error in judgement, but within seconds he realized that the consequences could be potentially life threatening. ",4459
1,"Britain's Prince Philip was transferred to the King Edward VII private hospital in London on Friday morning, following a ""successful"" heart procedure on Thursday, Buckingham Palace said in a statement.",4460
0,France said Friday it may follow Italy in blocking Covid-19 vaccine shipments as concerns about vaccine nationalism rise.,4461
-1,Who isn't talking about Oprah Winfrey's much anticipated sit-down interview with Meghan and Harry?,4462
2,"Tom Brady was just beginning to celebrate the Buccaneers' Super Bowl victory on the field in Tampa last month when his wife Gisele embraced him and asked ""What more do you have to prove?,"" the veteran quarterback recalled on Tuesday.",4463
