sentiment,message,tweetid
2,It's a hard life.... #pool #holiday #itsahardlife #girlsholiday #smile #sarcasm #happy https://t.co/cvHBm2rTlB,25276
-1,"Barbie Shows the Clich茅 of Instagram Authenticity http://t.co/iuWuTQsjOA
Love the digs! #sarcasm #satire",25277
2,...as she evades jail time herself. #ironic  https://t.co/ou2S1Yb7KL,25278
-1,"Our new Sarcasm Alert Bell is sure to make a great gift. Not.
http://t.co/Uzrh550sZV 
#sarcasm #sarcastic #naffgifts http://t.co/SpBvxTpzUm",25279
0,Female surgeons feel obliged to give sexual favours : http://t.co/96cuYlhUY2 So great to live in this land of equality! #sarcasm #sexism,25280
0,"Damage from a stone flicked up by a Windscreen Repair van! 馃槨
#IRONY #UnwantedExpense鈥?https://t.co/YOi5hWQUDS",25281
1,Glad #rios is back #kcroyals #sarcasm,25282
2,"In everytime i see a romantic movie i think about you and then oupsss you already dating another girl 
#sarcasm",25283
-1,"Stop the search &amp; tell Alanis Morissette I've found it.
#Irony https://t.co/Lei1xUe2si",25284
2,@LeBatardShow @MikeAndMike totally stole ur celebrity picks bit #ironic,25285
-1,"More rain right now from ""dissipated"" depression #grace than previous Tropical storms #haiti #irony 馃槼馃挦鈽旓笍 we needed rain",25286
0,Delayed at Winnipeg airport. Yippee! There is so much to do here.... #sarcasm #onwardstoTB,25287
0,Nice hands Kirk Herbstreit!! #sarcasm That why you were a QB sir...,25288
1,Bobby Jindal calling Donald Trump a carnival act. #irony,25289
2,@JohnHedges109 the point I think is if the provos had not if murdered him the other 2 clampits would not have been at the funeral #ironic,25290
-1,"Mujtaba, finally an Afghan with more than one name!! #Afghanistan #Kabul #irony https://t.co/RUniXfEl9Z",25291
2,"Whenever they ask me about my hobby..
#Quotes #jokes #hobby #sarcasm #me https://t.co/3wSEm9ydWQ",25292
-1,Swear I'm the only one who actually hates car journeys ( #sarcasm ) #car #bored #tired #kmn #only #one #hate xxx,25293
0,"Banks are telling Bloomberg 鈥榃e are trying actively, not passively, to get away from being your customers"" http://t.co/rbWVyJvzYe #irony",25294
0,Well that's sensible and reasonable and definitely legal under international law #sarcasm #auspol  https://t.co/MEhX8Tqmo9,25295
1,"#Irony 
It is my purpose to Love them
#People
In all sorts and fashions. A blanket of Love
(""Don't smother them"")
""Ok. I won't""",25296
2,A woman just pulled out her own @CoffeeMateTR creamer from her purse in the middle of @Starbucks #irony,25297
-1,All men are cunts. #ironic #gofuckyourself #whodoyoueventhinkyouare #DOYOUTHINKYOUARE #isaida #ohhhhhohhhhohhhdoyouthinkyouare,25298
2,@chetan_bhagat Heights of Irony A Punjabi is telling to not to eat Chicken or any sought of meat..#meatban #Irony #Bullshit #BJP,25299
-1,Strange that the audience was misinformed during a game. #sarcasm https://t.co/YQB4b1gEWN,25300
0,The absolute best would be if the Patriots tunnel deflated during player introductions.  #irony,25301
0,"Good to see that Severino showed up in a big spot #Yankees #sarcasm 

He now needs to not screw the bullpen #length",25302
1,Non-Corbynite tweeps going on and on and on about Corbyn #Ironic,25303
2,"@hillaryclinton's #ThxBox is supposed to include ""household products"". This doesn't seem #sexist at all. #sarcasm http://t.co/MCth6yd9ql",25304
-1,"my best friends are borderline alcoholics

im allergic to alcohol

#irony",25305
2,"Missed #WorldSuicidePreventionDay binging on @netflix #Longmire. #irony
For my big sister Julie. Miss you always! 馃挏馃挃. http://t.co/WpGHoJAlUV",25306
-1,MIT scores worst in cybersecurity http://t.co/Rz9kdBn7mo via @networkworld #irony,25307
0,There aren't enough DraftKings commercials on TV #sarcasm,25308
0,@jagdan2 @Matthops82 Romney is more conservative than Trump..and he's still a moderate #irony,25309
1,Just heard a Marvin Gaye tune. I'm pretty sure he ripped it off from Robin Thicke #sarcasm,25310
2,Nothing says good morning like going to the dentist! #teethcleaning #sarcasm #dentist #vacationproblems,25311
-1,"When you're binge watching ""Friends"" on Friday night because you have no friends. #ironic",25312
2,CrimeWatch actor that featured in murder reconstruction has DNA checked by Police over cold case https://t.co/DaJxSln5S8 #irony,25313
-1,"@selvankj 
#Irony 
But Duty of every other religion is to maintain Secularism,else you will be Beheaded by Religion of Peace",25314
0,Man who looks like this is making derogatory comments about my looks. #Ironic https://t.co/yvcOqbj2c1,25315
0,@Rod_Studd you forgot the #irony again.,25316
1,"Unheralded: adj - ""not previously recognized"" #irony @MattDunphey @jvlaha @OTFSoccer",25317
2,"Yet Saudi, Iran and Syria have no issues Russia, they collaborate. @MalayBoy97 @MrPolyatheist #Irony",25318
-1,Ooh. The shade on my timeline right now. Not obvious who it's directed too at all. #sarcasm,25319
2,So Leah just sends her kids out so she can lay in bed w/a friend and chat?! Seems safe. #sarcasm #TeenMom2,25320
-1,Complaining about social media via social media #PT #Ironic,25321
0,"Well, life has a funny way of sneaking up on you, when you think everything's okay and everything's going right... #ironic #paroleinmusica",25322
0,"Politicians and diapers have one thing in common. They should both be changed regularly, and for the same reason. #funny #sarcasm",25323
1,9 months at home and in Dublin and am perfectly fine. One week back in athlone and I get a cold. #greattobeback #sarcasm,25324
2,Why dont Aljazeera speak for #Balochistan genocide by #pakarmy .  double standard? #Irony  #AljazeeraSpeaksForKashmir http://t.co/7d6KFxgjT9,25325
-1,Video: Rehearsals are happening! #villain #villainband #irony #rehearsals #rehearsing #singer #vocalist... http://t.co/IySMWdnYvK,25326
2,"When the Daily Mail, Sun, Cameron etc come out to discredit Corbyn. You then know he is the right person to lead. #irony  #labourleadership",25327
-1,@GingerWLavender the @Mertailor just came up on my Insta feed! #Irony,25328
0,#banthegays #philipnormal #homophobe #moustache #subversion #usa #irony #pink #neon @ Stockwell https://t.co/mP8ANX9UOT,25329
0,@MCS_Corporate Yes it is reasonable but slightly #ironic and a tad #hypocritical,25330
1,The rule designed to protect catchers from season ending injuries has taken a catcher with a season ending injury. #Irony,25331
2,How 'celebrity' took over the #Republican Party http://t.co/qfnTOABhoR #DonaldTrump #ironic,25332
-1,"I'd say that this week, Apple has re-invented the #SurfacePro with the incredibly beautiful #IPadPro. #Ironic @5011 http://t.co/fJiEwv1Vnw",25333
2,Has anyone ever heard of daily fantasy? #Sarcasm,25334
-1,Did you know? The patent for the fire hydrant was lost in a fire in 1836? http://t.co/asYXKrBBv6 #PatentHistory #irony,25335
0,The Steelers kicker is looking like a pro in his first game #Sarcasm,25336
0,"When I think #football, I think Ellie Goulding. #sarcasm",25337
1,Maybe Royals are just playing for the wildcard game?  Don't want to mess with last years formula that worked!  #royals #sarcasm,25338
2,Pretty much sums it up. #Summaries &amp; #Sarcasm 馃挭馃徑. (Imma stop Insta-ing my #Snapchats soon...鈥?https://t.co/Arxd9GAh64,25339
-1,His name though......hahaha #Ironic http://t.co/nDRQHULTKV,25340
2,"#Irony is when you want to quote a Fast Co article about anti-smoking campaign, Truth, for class, but the article is written by Beer.",25341
-1,When I am in my home country am I &lt;caveat&gt;-American. Every other place on the globe I'm just American. Is that #ironic or #paradoxical?,25342
0,@DAccampoFamily It is said Americans just don't understand #Irony - thank you for the evidence!,25343
0,@MetroReasons @unsuckdcmetro because there's a budget shortfall and obviously the reason is that their prices are too low. #sarcasm,25344
1,".@KerstinLundgren I'm very sure that the #Tories and #libdem are to be very happy!
Forgot to tag the #irony 馃槈",25345
2,@lowbeyonder It's not Sunburst because you NEED colored mana! #Sarcasm #ItsExactlyTheSameAsSunburst,25346
-1,Sometimes in life if you love it you've got to let it go ! #irony #girltroubles,25347
2,Leave it to @DIRECTV to jack up the season opener @NFL!! This is awesome!! #sarcasm #lovefootballHATEdirectv http://t.co/SgsFYxUI31,25348
-1,Apple launch a Surface-Pro-style iPad. With stylus. http://t.co/okMuNiRX69 #irony #edtechchat #whatwouldstevesay,25349
0,Could end up with a Labour leader campaigning to leave the EU and Conservative one campaigning to stay in #irony #corbyn,25350
0,So #Mmusi he sees economical crisis in Mzansi while hs actually defending the white capitalism who owns the Economy @MyANC_ @ANCMPS  #Irony,25351
1,Hello @DCA &amp; @TSA - Wonderful idea closing pre-check @ 7PM on Thursday. Consultants rarely fly out then. #Sarcasm http://t.co/iMvLr4o22R,25352
2,@Johnny_Detroit Ha! I didn't see THAT coming! #sarcasm,25353
-1,Sometimes I tell the truth and pretend that I'm telling a joke. #irony,25354
2,Chocolate flavour + SF hazelnut syrup + coffee = amazeballs. Trying to destress after finding out I have high blood pressure #irony,25355
-1,So the only way to stop refugees is to bomb where they are fleeing from in the first place. #irony,25356
0,"@barrysvrluga Harper is a punk, though!!!! #sarcasm",25357
0,@ovo_fans_ovo @BeImpressive2U Oh my gosh is it really him?  The Drake!! Oh My goodness!! Wow!  #Sarcasm,25358
1,Extremely ironic. #irony #notmyideaofbliss https://t.co/IW6zexzUsX,25359
2,Fantastic play call. #sarcasm #SteelersvsPatriots,25360
-1,Ol' Rick Perry dropped out of the presidential race? Aww shucks. #sarcasm,25361
2,#sarcasm at its best!! https://t.co/7NELe42YXz,25362
-1,Oh the irony of metal bands #irony #ironic #metal #metalband #band  #fact #true #truth,25363
0,Ok just sent niece article on how internet addiction can affect her sons brain &amp; been here for 1 hour at least #irony,25364
0,"#NFPW15AK Exhausted laptop's battery. #irony Old-fashioned pen, paper will work 4 social media world @alizasherman http://t.co/MIBpBezHRM",25365
1,@ForgetAmnesia Kiefer Sutherland really outdid himself in this role. #sarcasm,25366
2,@TurnbullMalcolm is too intelligent to be PM. And his assumption that the public isnt stupid completely rules him out. #sarcasm #libspill,25367
-1,"@ThatZakAttack @LouiseMensch @arryTuttle Yes, &amp; invited countries who use children for soldiers to arms fair in London #irony",25368
2,He had an awful career #Sarcasm,25369
-1,apparently nobody understands when I'm being sarcastic.  maybe I need to start adding #sarcasm,25370
0,"""So many Jonathans. A plague of literary Jonathans. If you read only the @nytimesbooks ..""
(207) #Franzen #Purity 
#Irony
@Powells 
@LitChat",25371
0,Two consecutive games that Pete Carroll is a genius. #sarcasm #Seahawks  #Rams,25372
1,Spelling is no joke. #backtoschool #teachersofinstagram #irony #ironyatitsbest https://t.co/zgTIUpFF9T,25373
2,The #irony of these ex pats on the National Anthem - they love it that much they left the Country,25374
-1,Oh and being blinded the whole entire way into MP is just making the morning so much better #sarcasm,25375
2,I have a uti! Yay! #sarcasm,25376
-1,"Evolution doesn't claim talking animals. The bible does, though. #irony http://t.co/tDmxCfbcO6",25377
0,@beardeddoomguy oh damn you caught me #sarcasm,25378
0,"Wow,an actual penalty against Sparta. #sarcasm #goducks",25379
1,@IndianExpress Mahartwada reeling under drought and Mumbai based capitalists competing to buy most expensive homes #irony,25380
2,Yes indeedy. We'll have ourselves the RINO POTUS we didn't get in 2008 &amp; 2012. Hallelujah! #sarcasm #DumpTrump #tcot https://t.co/gy7dmThDvD,25381
-1,@K_O3 Was waiting for someone to complain....I didn't #sarcasm just to test those ......who failed,25382
2,I'm going broke trying to fix my life lol #ironic,25383
-1,The same people saying All Lives Matter are the main ones pissed at Adrian Grenier for his 9/11 post. But all lives matter right? #Irony,25384
0,@SportsCenter #sec #sec #sec greatest conference ever!! #sarcasm,25385
0,"It's a process, rebuilding. #browns #sarcasm",25386
1,What's the point of other people if not to mock them? #sarcasm,25387
2,"@antipex my sympathy for those drivers who must watch as their vehicle harms innocent bystanders
#sarcasm",25388
-1,"@harryftvibes spent all of my youth hating study, now all I want to do is learn more #Ironic",25389
2,"Heya Tony, looks like you are no longer in team australia #tonyabbott #libspill #irony",25390
-1,Oh the #irony of ascending Twitter to lament a group pre-teen kids non-ironically talking to each other using #hashtags #getoffmylawn,25391
0,Facebook rants are the best. #sarcasm,25392
0,Pot is harmless. #sarcasm https://t.co/qf0QovZx5a,25393
1,"There is nothing more creative than calling a jack russel, jack...why do people do this #sarcasm  #jackrussel #jack #dogs #idiot",25394
2,"From a Skype session last week... Josh clearly loves dogs so, so much. #sarcasm #prouddad https://t.co/4Ts5mRMZ3O",25395
-1,Thanks again Preston Parker. Glad to see you came to play tonight. #nyg #NYGvsDAL #sarcasm,25396
2,Oh Sharon's terrifying. #sarcasm #eastenders 馃槃,25397
-1,@myregularface way to go @MapleLeafs #sarcasm,25398
0,@kjackice  this looks like something i've played before but i can't put my finger on it. hmmmm #sarcasm,25399
0,"Indians fight over #meatban &amp; hindu/muslim. where Amir Khusro used persian and brij bhasha in one sher #irony

https://t.co/W0DyC1eIGM",25400
1,My grandfather's in the hospital today. #GrandparentsDay #irony Pray for him.,25401
2,Religion of peace. This is probably blamed on the Crusades #Sarcasm https://t.co/oEoyUuaVF0,25402
-1,"Obviously #JudeoChristian #Sarcasm

[馃懞#affection equals #guilt] https://t.co/vBDeV4ftBs",25403
2,2nd RB in the league and the #Vikings pass 3 straight plays. #Smart #sarcasm,25404
-1,Only in California on a rainy day. #irony http://t.co/MA1MNDW8gh,25405
0,In gamed purchase apps. You never get an award for making it to the top without paying a cent... kind of #ironic,25406
0,@yvessandfort @thombrown @TheJasonNash nice #sarcasm,25407
1,@chestagurl @AkoAyPastillas @itsShowtimena AND ITS ABOUT ORIGINALITY ALSO 馃憦馃徎馃憦馃徎馃憦馃徎 #sarcasm,25408
2,Women. Children. Skilled workers. Boosters to any civilized society. #sarcasm  https://t.co/zm2fIS1BxC,25409
-1,Bloggles: looking at anything through a lifestyle blog lens...Now the old books on my shelf are suddenly urban chic #ironic,25410
2,Yay! Illinois is making national news. #NoMoney #Sarcasm,25411
-1,"Stress much? Docs prescribe nature, not checking your phone. #Irony #stress #DigitalDetox  http://t.co/a32YOYoHFF http://t.co/WpJQ2Ejtro",25412
0,Smoggies out smoggies out #sarcasm #beatenagain,25413
0,Right? Never woulda thought that was a bad idea #sarcasm #paynegate https://t.co/2sPyUrBgDQ,25414
1,Donald Trump just lost his Apprentice job to an immigrant. #irony,25415
2,Wow look at this high flyin' Chip Kelly offense! #sarcasm #4PuntsInThe1stQtr #PHIvsATL,25416
-1,@giantsgirldani @AdamRubinESPN take him out he might hurt his arm. #sarcastic,25417
2,Cheerily taking shelter en route to my tent. #ots #irony #camping #outdoors http://t.co/OiyoQhxSJb,25418
-1,@spencerspellman @flyLAXairport Sounds fun! Make some new friends. #sarcasm #goodluck,25419
0,I just saw a Lexus with Bernie 2016 sticker on it. Where is Alanis Morrisette when you need her? #ironic,25420
0,So got a sweet park at the theater now I'm blocked in and I need to go. #irony,25421
1,.@PWeb_HuskerFan  apparently some needed #sarcasm on my #Chiefs Super Bowl declaration.,25422
2,"@guardian people wear clothes made in Bangladesh instead of wearing #madeinuk, not supporting local economy, that's so unpatriotic! #sarcasm",25423
-1,Thanks #farhi for keeping this city's #economy alive. #monopoly #sarcasm #ldnont #playmoney http://t.co/w4dRn6NzOf http://t.co/AjgpsHfo8B,25424
2,"Glad to see that the final ODI is going to be a tight, hotly-contested affair. #sarcasm",25425
-1,Bucs are having a great game this far #sarcasm,25426
0,Well good thing im not like that. Kappa #irony,25427
0,Movie night tonight. It's gunna be amaze-balls #dork #bored #sarcasm  #movie #netflix #silly https://t.co/gYeBbK7R1F,25428
1,@KeenosAFC but when Sanchez misses it was unlucky . #Irony,25429
2,This is the most exciting #BBAD ever! #Sarcasm #BB17,25430
-1,I'm glad Adrian Peterson returned to stand on the sideline and watch his teammates. #sarcasm,25431
2,"@JimJamGin @AuntiePegg if i recall history I believe overthrowing the royals was how we became a democracy and have elected MPs, #irony",25432
-1,@SBNation we are drunk and watching el Cy-Hawk and we were all offended by it. Please apologize to all of Iowa and #GoHawks #Sarcasm,25433
0,"In Reagan library, Christie pledges not to sign an agreement with a country pledged to U.S. destruction. Arms control w/ USSR? #ironic",25434
0,Docs and Jocks: The hardest nuts to crack #knowledgeispower #fitnesshumor #ironic #fitfluential http://t.co/uwpfJhEq4P,25435
1,@HaritsKarev @syahredzan @501Awani their pagoda tee shirts beli dari mana? #plainrude #ironic,25436
2,"Saw someone who gyms, smoking... You wanna be fit but unhealthy at the same time? #ironic",25437
-1,"Marco Rubio almost forgot to mention how long he has been married, good thing he made up for it with that amazing ending #sarcasm #GOPDebate",25438
2,WHAT!?!? Why are we talking about real issues? Can we get back to questions that pander to squabbling induced ratings? #sarcasm #GOPDebate,25439
-1,Who knows. Maybe due to all of the CSI and Blacklists the administration watched they just had a good gut feeling it was a bomb. #sarcasm,25440
0,"鈥淐rowds are becoming an increasing nuisance at top European attractions,鈥?says tourism promoter unaware of #irony https://t.co/UMtaI6Abfw",25441
0,"Iranian forces fired mortar shells at Pakistan's town Mashkail, On one side India is firing at LoC &amp; on other side Iran &amp; Afghanistan #Irony",25442
1,@AaronWherry @RobinEdgar let's not offend Islamic fundamentalists. They will send you death threats. #sarcasm #brainwashed,25443
2,"Lana is so deep. I can see how Sam thought she made a ""big first impression"". #TheBachelorau #sarcasm",25444
-1,"You've built your geek clout to the point where ppl ask you ""what [gadget] should I buy?"", but you actually hate that question. #geek #irony",25445
2,guy that denies climate change makes me his pitch by referencing the future of America's children. #ironic #GOPDebate,25446
-1,Deserves a RT. Now tell us all what the perfect allocation is.... #sarcasm https://t.co/Hj1qgxkfNG,25447
0,Slow clap for Gov. Christi. #fuckyouwoman #idontunderstandhowrightswork #sarcasm #ialmostfeelbad,25448
0,"State known for racism &amp; idiocy arrests kid for ""terrorism."" Pres invites kid to WH as ex of tolerance and science. #irony #IStandWithAhmed",25449
1,Joining 8 faculty to discuss using social media in classroom. May not tweet once during session. #irony,25450
2,My favorite thing is when I try to help someone and they interrupt me in a condescending tone. #Sarcasm #CanYouFeelIt? #HappyHumpDay,25451
-1,@ThomasARoberts #latenight #comedian photo comment by u was #ironic #nofemales but what about some #cultural #diversity ? #media #tv #news,25452
2,"Every time I post something on FB I wonder if someone will be offended. That would end the constant calls to see how I'm doing?
#sarcasm",25453
-1,Lol f'n perfection.  #Irony 馃槀 https://t.co/2VR1mwDcSO,25454
0,@LlanelliStar three until five! Amazing. #Sarcasm,25455
0,my parents are having mcdonalds while I only have leftover lechon paksiw? #ironic #goodvibesThursday,25456
1,"The @Newsplex show kicks off w/ #Irony of the #ReaganLibrary debate tonight... watch at ch 19.2, cable 209 or online: http://t.co/8UpvYd3W7K",25457
2,That's weird...the stream is down...it never goes down!!! #sarcasm @EdmontonOilers,25458
-1,@ATT @rugbyworldcup @EnglandRugby - When Americans don't get sarcasm. #irony http://t.co/iYwnClpzBm,25459
2,"#Sarcasm #bestdescribesme ..
I can tear you apart with my sarcasm.. 馃槈馃槒 https://t.co/dEQuC9lz46",25460
-1,"@Zigmanfreud @bcuban @4TreeClimbers @RayBlehar Hold on, NOW @No1Lion99 doesn't believe a #CSA victim #Irony @DaveMcNitt @SouthernILL314",25461
0,"The injured lad waiting for an ambulance at footy must be baltic, top turnaround times from the ambulance service #sarcasm",25462
0,The D day has come about fedfobia. Indian #stockmarkets acting like poker game for quite some time any joker can checkmate king. IQ #Irony,25463
1,Kiss me that's right #ironic #iconic #lips #drool #tongue #red #sex #kiss http://t.co/gn8vEdjnpK,25464
2,#irony we're hearing more substance from the kiddie table than we will at main event cause of #Trump's showboating #rulesmatter #CNNDebate,25465
-1,I forgot the #sarcasm tag on my last tweet. and the #NOlitz one. #oops,25466
2,@AnnCoulter trump is the best.   #sarcasm,25467
-1,"I love morning meetings!
#sarcasm #killme #ugh",25468
0,Nobody had talent on America's Got Talent last night. #irony,25469
0,"Guy driving with his seatbelt on while smoking a cig , the seat belt can potentially save his life while he's killing himself slowly. #irony",25470
1,"@PoliticsPeach oh ole girl condemned CNN for using only white analysts to discuss ""her black history and life!"" #irony",25471
2,@realDonaldTrump doesn't think @RandPaul should even be on the stage. #irony,25472
-1,"LB Jaylon Smith, asked if he still has confidence despite injuries: ""No, I don't think we can win anymore..."" #Sarcasm",25473
2,"鈥淢urdering the innocent to advance an ideology is wrong every time everywhere."" - George W. Bush #quote #irony #ironic",25474
-1,Maybe #corbyn should crowdsource for a new suit #ironic,25475
0,Your right...you guys got it all figured out. 馃憜馃従馃憜馃従馃憜馃従馃憜馃従 #Sarcasm  https://t.co/UHJTAMOzwu,25476
0,"@marydollxox Technology is not only the greatest achievement today, but also today's worst nightmare. #irony",25477
1,"Oh, the irony... #open #not #irony #Brighton #UK #closed http://t.co/UJkJCjvHHy",25478
2,This ad-tech company wants me to buy native at scale but won't bother telling me its name #badcreative #irony http://t.co/izzwFR4bpu,25479
-1,"Some guys, take ""no"" as yes. If you really can't understand ""no"", lemme pissed the hell out of you. #smile #sarcastic #pms #taray",25480
2,"Trump's answer to code name was great: ""humble"" #ironic #CNNDebate",25481
-1,Oh the #irony of someone using the (made up) word 'idioticness.' #idiocy,25482
0,I walk down the stairs and they play in the navy... no joke. #ironic of in search of tonic water dears,25483
0,@_meg__han_ I did it trying to favorite your tweet 馃槀 #irony,25484
1,DJ - the modern day musician minus the boring hours of rehearsals and long tones. #irony #redemption,25485
2,2 letters today. One officially telling me I'm clear of cancer &amp; one serving notice of divorce. You gotta love the #irony 鈽吼煒傪煒?figurative,25486
-1,I'm stuffed like a burrito #irony,25487
2,Time for Ray's most favorite part of the job: Paperwork #sarcasm #loveit http://t.co/oiKuF9w3Qv,25488
-1,being told what you should/shouldn't sing at a Memorial for soldiers who fought for freedom of speech #irony xxx,25489
0,"Friends, where can I stream the GOP debate? I'm tired I don't want to go into the city. #Irony #CityOfPoliticos",25490
0,@webseoanalytics this link is broken #irony,25491
1,"#Irony: Condemning theocracy in the Middle East while simultaneously condemning the Constitution's disagreement with ""God's Law"" #GOPDebate",25492
2,#justonemore my #wcw this #intelligent #spiritual #funny #sarcastic鈥?https://t.co/lPsjHrA1bm,25493
-1,Don't you just love it when the cereal your eating tastes more like the box it came in than the cereal its self?! #sarcasm #loveit #brinner,25494
2,"Sho, but William Nicol and Sandton drive is a such a treat this morning...#traffic #sandton #sarcasm",25495
-1,"@SFirebolt @alearnedfriend @MullickSamsad u dont know? D most "" professional"" person was ditched by 4lions coz of his lack of d same. #irony",25496
0,im in El Napol Mexican restaurant while Trump talks immigration lol #youregonnadeporthowmanypeople? #irony http://t.co/UOj1GBfl3s,25497
0,"""You Bum!"" Yells one Homeless Guy at the other.... #YongeStreet  #Irony",25498
1,Ironic merchandise picked up in California ... #irony #merchandise #California #drought http://t.co/rTZ4u4T9cJ,25499
2,@c4i what is that like...the Soviet definition of #irony or something? Very difficult 2 steal encrypted currencies comrades. #HollywoodPitch,25500
-1,@DaveMustaine I had a simular injury to what you had in '02 I'm still recovering I'm getting my chops back by playing @Megadeth songs #irony,25501
2,Who is going to build this wall? #irony #CNNDebate,25502
-1,@SteveWhoVain That's gold right there! #sarcasm #Goodfieldnohit,25503
0,@janewordsmith @beachmagoo Good thing the left are the tolerant ones that don't stereotype #sarcasm #ignoramus #ableg,25504
0,@TechHubSwansea this is not weird at all #sarcasm,25505
1,Hard not to love the #irony of #MotherTeresa on the $20. #GOPDebate,25506
2,Get well soon mo-fo! #quotes #funny #sarcasm http://t.co/Mibvydop01 http://t.co/Gghb40rSdy,25507
-1,@mattblaze This whole tragedy could have been avoided if kids started taking the pledge to abstain from STEM at a younger age. #sarcasm,25508
2,#irony Trump says he would get along with Mexico? #GOP2016,25509
-1,@TravisPMartin I was about to call you a piece of trash #ironic,25510
0,Happiness is waiting up for teenage daughter to get home from food run with friends after FNF until.... and MMA on the TV. 馃槉馃槉馃槉馃敨 #sarcasm,25511
0,still my manly big bro with sparkling lovely eyes and soft features #ironic,25512
1,Still lolling that I can't remember that persons name that had a go at me for not remembering them #ironic #iconic #ClaimToLame,25513
2,@NUFC_Index great performance! Moved us of the bottom of the table!! 馃榾馃榾馃榾 #sarcasm,25514
-1,@BTCare thanks for helping me yesterday when I needed it. #sarcastic #btwillnotbreakme #nohelp,25515
2,"@ezralevant @Human90s guess I should have tweeted ""id love to invite this nutcase over to my next Christmas party"" #sarcasm #isis",25516
-1,@racerxonline JG killing it at GH..???? Has that ever happened before? ........ #sarcasm,25517
0,morning joe complaining the #GOPDebate was all about trump but joey starts every show with a 30 minute trump BLOW JOB  #irony,25518
0,"@NPF @NaturoDiaries  yes, that's the effect most of your output has on me #psoriasis #irony",25519
1,Spending time with my self will never get old #Sarcasm,25520
2,I love playing pretend every day... Obviously im fine! #irony,25521
-1,Defund planned parenthood? Because that makes so much sense. #sarcasm 馃槖,25522
2,@StephTomilson I'm very surprised to see @ChipPWSmith taking an active role.  #notreally #sarcasm,25523
-1,鈥淍LabourEoin @iainbartholomew Ahh miss type.鈥?/ Oh the #irony,25524
0,Would be nice: Some sort of service that would drive @EdJCham home from the airport so I don't have to go out in a lightning storm. #sarcasm,25525
0,@NJTRANSIT I want to pay more for a failed business #sarcasm #fail #RepublicanDebate #chrischristie #njtransit #NJ #NYC,25526
1,Real focused @globeandmail. #sarcasm #VoteGreen #GlobeDebate @ElizabethMay,25527
2,But they still haven't found a Bama fan? #irony 馃槀 https://t.co/DAhshQCquT,25528
-1,@nyctaxi I love how two taxis told me they wouldn't take me somewhere because they were heading in the opposite direction. #sarcasm,25529
2,@MRrugbyworldcup A little too Ironic.. Yeah I really do think! 馃槀 #ironic,25530
-1,That bickering on the #globedebate #ottnews is great. I love how I can't hear any of their points #rabblerabble. I feel informed #sarcasm,25531
0,"@CFBRulesExpert Just love how players grab jerseys &amp; grab outside of arms to ""block"" yet never get called for holding in @CFB #sarcasm",25532
0,Love hearing shit from other people #sarcasm,25533
1,Want to enquire about hearing aid insurance. You have to phone them... #irony,25534
2,@jabberworks I name checked you and the campaign too but they cut it out! #irony,25535
-1,"@haggensouthwest Hey, thanks for getting back to me!  #sarcasm",25536
2,"@AlterNet I won't buckle to H8er loons because when we do, this will become our national clock.
#anachronism #irony
https://t.co/2CTn1ieJ5m",25537
-1,Guess who is a substitute PE teacher today?!?! Not bad for the former fat kid. #Ironic,25538
0,"""Sometimes you feel alone in the best company and sometimes when you are alone you are in the best company"" @ProVerbMusic #Irony",25539
0,Of course everyone has to die in the first episode. Otherwise it wouldn't be a proper first episode #DoctorWho #Sarcasm #TooMuchDrama,25540
1,"Missed the #howlround chat on Season Planning, because of poor planning. #ironic #dontchathink",25541
2,"Looks like there are 4 Saturday, 4 Sunday and 4 #InternetBan in every month #InternetBan #BenNBan #Sarcasm",25542
-1,That moment you realize you are listening to @RecoveryElev on @PodcastAddict #irony,25543
2,"WOW !! Thanks @IndianExpress !! 馃檹馃徎馃檹馃徎
#IndianMedia #Irony http://t.co/aiL0w0M4Wd",25544
-1,"L-S-Who is more like it. Right, guys? #sarcasm https://t.co/qldSwqmH2E",25545
0,People vying for the parking spots closest to the door at the Y. #irony,25546
0,The Ronny knockers will be raging Deila never came off his line when losing our 2n goal.Ronny it's your fault why didn't you catch it #irony,25547
1,@theRoist @Narumatt @IamPantsman @MrHat001 maybe they added matchmaking #sarcasm,25548
2,Thought I'd just thank the driver of the 112 bus hat nearly cost me the front of my car! Top lad and bus drivers are legends.. #sarcasm,25549
-1,"A text-messaging mailman. Ironic, am I right? Today's Beefs &amp; Bouquets鈥?http://t.co/AnUKDv1Spq #irony",25550
2,"@TickleCuties Yeah because every dude wants to see dick pics, lol  #Sarcasm",25551
-1,I'm at the U of I architecture building and it is not wheelchair accessible. Pretty shitty design I'd say. #irony,25552
0,Played the most intense nightfall in my life this morning with @PSNSmoke3320 and @ZacharyKroenin1 clutch revives and I got alpha lupi #irony,25553
0,The @Cubs bullpen is so good.. Probably the best in baseball #Sarcasm,25554
1,"@guntruth Yes that must be the problem, because gun laws REALLY keep criminals from getting firearms. Especially in my part of NYC. #sarcasm",25555
2,Perfect end to a perfect week. Window in our apartment won't close. On one hand hot weather. On the other rain in forecast. #sarcasm #tgif,25556
-1,'@chessmartinez @Izaakson @johnmcdonnellMP I love #irony,25557
2,Deadly #irony in Zion National Park flash flooding http://t.co/n5EuEF7Zhy,25558
-1,"I think we need more ""Netflix and Chill"" Vines. #sarcasm",25559
