sentiment,message,tweetid
-1,Foi simb贸lico mas to apoiando :) https://t.co/ibT5JO8BIP,22442
0,"茅 meio longe sim, umas tr锚s horinhas de viagem acho a pode sim, anjinho!! :) https://t.co/NCL0FFPG4J",22443
1,Mano Hj foi um dia t茫o foda Vcs n茫o tem no莽茫o To indo dormir sorrindo :),22444
0,@joao_G4 @analicedb vou matar voc锚s seus desgra莽ados de lindos amo voc锚s seus podres :),22445
1,@castrijon Comecei o semestre hoje e teve alunos dando abracinho di sodade nimim :),22446
-1,antes fala isso doq falar q ta gorda e estar magra :) https://t.co/a3N1aa1nS8,22447
2,@KevinLinnyker @pessoa__comun Parab茅ns pelos 2mil seguidores :D,22448
2,"@serena_boss @pedrokysarts Vc n茫o pode parar no em alta, vc tem que ir no em alta :D (que bosta em, ne ignorem)",22449
-1,"@DoBalacobaco89 脭 galera, vcs poderiam chamar o @paizinhovirgula pra participar, que fala muito sobre paternidade, desconstru莽茫o e tamb茅m j谩 lan莽ou um livro. :D",22450
0,nem que eu tivesse que me prostituir na esquina eu ia pq bts 茅 bts n茅 fadas :D #BrazilNeedsLYTour https://t.co/johEAPTHmm,22451
1,a falar do corpo de gin谩sio pra esta gorda? xDxDxDxD 鈥?gorda mas feliz aten莽茫o :) https://t.co/lUGoWIEGpB,22452
0,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?dinheiro infinito, vida eterna para mim e mais alguns dos meus e happy family :) https://t.co/6P10CUSYid",22453
1,@otwiano de nada :),22454
-1,Meu pequeno monstro :) https://t.co/74SzUznXA1,22455
2,"sdds da @? 鈥?Da minha n茫o,falo com ela toda hora :) https://t.co/w1Burnils2",22456
2,@agustdxpe vou 茅 dormir meu 馃槍 boa noite e paz pra vc e seus animaiszinhos :),22457
-1,"@firesidezz vai zoando ent茫o, nao e questao de estar ofendido ou nao ficar falando coisinha equivocada a troco de nada, sorry, mas isso nao colabora com a sua imagem e com a imagem do seu clube :)",22458
0,"Tenho artigos em portugu锚s e ingl锚s, por茅m tenho mais acessos vindos da Argentina do que dos USA. Gracias compadres! :D",22459
1,"fingi um trope莽o e cai na pessoa, me sinto um pouco melhor :)",22460
0,"@meninodecor_ Agora ser o melhor da copa sem merecer 茅 justo n茅? Lembro bem onde 2014 quando Messi foi eleito e o que mais ouvia dizer er谩: Robben que merecia, Robben, Robben... Obs: O Messi foi superior na copa de 2014 compara a do Modric em 2018. Agora 茅 minha vez, Mbapp茅 que merecia :)",22461
1,"aaa vou dormir, na esperan莽a de n acordar :)",22462
-1,mas tudo certo :))) eu acho,22463
2,@sahracaroline @BuzzFeedBrasil 茅 coisa de ga煤cho :),22464
2,@nelson__sousa Agora dorme puto :),22465
-1,"@wolfhalls rsrsrs Que 茅 isso. De boa. De boa mesmo :) Sem problemas :) Voc锚 tem todo o direito de amar BVS, dele ser um dos seus filmes favoritos e de defender, isso 茅 super v谩lido, meu 煤nico ponto era mesmo mostrar como 茅 v谩lido conviver com opini玫es contr谩rias a nossas :) 脡 isso mesmo :)",22466
0,"@La_Juuuuu @glosslabial eu segurei mesmo por isso, essas coisas a gente da um jeito de arrumar, ainda bem! Ela s贸 merece um beij茫o amanh茫 e presente :)",22467
1,O melhor da alegria 茅 ter com quem compartilhar :),22468
0,"@niallmeown aaaa obrigada, mas talvez ano que vem :) (eu t么 muito feliz em ver que tem pessoas que pensam que nen vc sz)",22469
1,"5 graus, mas aqui t谩 quentinho. :) https://t.co/JpAykv8iDg",22470
-1,Voc锚s t茫o vendo VMA ou a gente pode conversar enquanto acontece? :)) https://t.co/9U8xRJg1SI,22471
2,Quero fazer cafune :),22472
2,queria q algu茅m me chamasse de amor toda hora :) https://t.co/ufRoybtkZA,22473
-1,@joaoo Que nada...a gente procura se atentar um pouquinho sobre cada coisa. :),22474
0,Hoje 茅 muito meu dia da sorte... mitei no tcc e acertei o peso do a莽a铆!!! Que feliz :),22475
1,@SkateLulyn Na minha barriga :-),22476
0,"Colocando 谩gua no shampoo e prego na havaianas pra aproveitar bem minha ""despedida de pobre"" pois hj ganho na mega sena :) (y)",22477
1,"@EduMadhatter @thahy Eles tem a maior reserva de petr贸leo do mundo s贸 deles :) no pa铆s deles. E o pr茅 sal foi vendido pra china, detentora da d铆vida externa americana (y)",22478
-1,"Porque se tu entra num relacionamento pra ser feliz ent茫o pode esperar que uma hora ou outra vai dar muuuuuito ruim, porque pessoas t锚m defeitos e mt das vezes eles s茫o mt irritantes e frustrantes. Mas se tu pensa que vc t谩 ali pra fazer a pessoa feliz tudo se torna mais leve :)",22479
2,"o meu ""love you"" 茅 t茫o diferente do meu ""amo-te"" ,, n茫o baralhem as coisas, obrigada de nada :)",22480
2,H谩 1 m锚s embarquei nessa nova jornada e estou adorando :) Grande honra colaborar com este time de peso!! #beta聽#uoledtech聽#servicedesign聽#inovacao聽#edtech @brunomilagres聽Luana Piva聽Andrielly Freitas聽@carlbrusell https://t.co/rDAW1KTrxH,22481
-1,assistam em 4k &gt;:),22482
0,tenho amigos main zoe q eu gosto de irritar!!! :),22483
1,"At茅 chamaria mas tenho muita vergonha hahaha 鈥?precisa ter naaao,eu n茫o mordo :) https://t.co/j7C0ruAGfJ",22484
0,@bellezanardi sofrendo ):),22485
1,"Como fez pra deixar a letra do seu nome aqui no tt assim? 鈥?pesquisa gerador de fontes no navegador, escolhe uma, escreve teu nome, copia e cola :) https://t.co/CXX3FVEJ2H",22486
-1,Venha trabalhar na Medialand! :) https://t.co/M13VVtXzYo,22487
2,"quando tudo tiver dando merda, CALMA vai piorar. :)",22488
2,@TGTdNT Larga so isso :)),22489
-1,"E o remember? Can we start now ? 鈥?Um remember as duas pessoas tem que estarem afim, o que n茫o 茅 o meu caso :) https://t.co/01ELrDrlTa",22490
0,Feitos um para o outro. :D https://t.co/d0j7aL9hmQ,22491
1,n茫o haha 茅 minha :) https://t.co/qpfHbhcKhB,22492
0,Ou莽am minha m煤sica por favor! :) https://t.co/fLJRPDzotu,22493
1,@HatanoSayuri fico 4 horas seguidas em call no seu sv e tu entra e fala pinto :) https://t.co/q0SRMRfoqM,22494
-1,@dunossauro Boraaaaaaaaa! Com certeza! Parab茅ns pela palestra! :D,22495
2,@mahjklc :(()/):): vc eh mtmtmt lindaaa djshdnbdd to NERBOSAS,22496
2,@_Coelh0 sim o interact tamb茅m me ajudou muito :),22497
-1,"@firesidezz agradecido, espero que nao se repita :)",22498
0,Eu t么 feliz mais estou com vontade de morrer :) :/,22499
1,"@joaao_LC Eu n茫o conhe莽o voc锚, sou t铆mido ao ponto de raramente mandar uma mensagem pra algu茅m, mas gosto de entrar no tt e te ver... pois me importo com vc. Talvez isso seja o maior absurdo que vc ver谩 hoje... Mas 茅 verdade... Mesmo n茫o te conhecendo, gosto de vc :)",22500
0,"Primeiro os gatos n se calavam, agr tenho uma barata no quarto :)) lindo",22501
1,"@infiresdamn N茫o,mas vem me ver :)",22502
-1,@dinahdarks s贸 pensa um pouquinho no que aconteceu ano passado :),22503
2,@ezen_ Pode ser a imagem que tenho. Carreguei v谩rios escudos em um 鈥減acote鈥?l谩 no in铆cio do Plant茫o. Pode ser que tenham alguns melhores. Coloco na lista aqui pra procurar um melhor. :),22504
2,"Se voc锚 se chama Fab铆ola, 茅 loira e esqueceu sua carteira no banheiro do Pr茅dio D da Ulbra, ela est谩 no achados e perdidos da faculdade. Pr茅dio B Sala 10 :D",22505
-1,Boa Noite Twitteiros :),22506
0,"Esse Pernambuco 茅 mesmo um danado... :D Al茅m do mais tem o melhor escrivinhador do mundo (meu Pai, claro!!). https://t.co/YdSO5i6KCD",22507
1,"@lxckye0l @ttwitandu Bom na sua vida n茅 kkk por que na minha t谩 uma maravilha, at茅 agora :)",22508
0,@geovana_resende Eu queria fazer uma capa :p,22509
1,@malecasalins de nada :),22510
-1,eu marquei 10 :) https://t.co/Xm9HAnbGat,22511
2,@MyHusbandsFly Moon U Let me Face Shopping Mall E mts outras se quiser ajuda pode chamar na dm :),22512
2,Dps desta o sono j谩 n茫o volta :)),22513
-1,@geovana_resende Vamos atualizar a capa ent茫o :),22514
0,gostei dessa :) https://t.co/OkXgJff2WZ,22515
1,@amandadeolindo_ como esquecer da dixx mandinha mais linds .. :P,22516
0,Boa noite! Novidades! Achei uns v铆deos que o youtube bloqueou dos Beatles h谩 uns anos e consegui grava-los a partir da minha tela do pc com o mesmo 谩udio! Breve vou postando aqui pra vcs! :),22517
1,"@SouzaVictor10 @cruzoeiro Ok.. falei Adidas pq ela patrocina o canal e o time do Flamengo e vi uma foto dele no estadio com a camisa do Flamengo. Nao pensei q foi pela patrocinadora da Libertadores, pq ele estava na torcida do Flamengo e nao, tambem na visitante :)",22518
-1,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?passar na federal, ser bem sucedida e ter amigos :) https://t.co/GtQjNnksJh",22519
2,@andrezzbadolato vou te colocar pois vc 茅 da minha fam铆lia :),22520
2,Eu devia era estar a dormir mas nao tenho sono :),22521
-1,@rip2mayouth Faremos amanh茫 melhor ent茫o camillovers :),22522
0,"@wolfhalls ... Mesmo e voc锚 tem todo o direito de discordar :) N茫o quero parecer o dono da verdade ou algu茅m que quer que voc锚 concorde comigo, longe disso rsrs, eu adoro que discorde de mim e busco troca de ideias saud谩veis s贸 discordando ou concordando. 脡 s贸 opini茫o mesmo :)",22523
1,@Pedro_Lucas Hahahahaha pois vou ver se leio :),22524
0,@PraLAdebon @bagrielaaa pode vir se enrolar na minha :),22525
1,@dvaputajedan lagano brt nema veze :),22526
-1,@_cassimito Concordo com vc kk vo apoiar msm pd dxa kk lindo :)),22527
2,vagabundaaaaaaa :),22528
2,@arimychook Essa eu ainda preciso assistir. T谩 na minha listinha. :),22529
-1,"@luizapsantoss 鈥inda demais,muito gente boa 鈥? (s贸 conversei uma vez) 鈥o conversei uma vez com vc pelo celular de Carol,mas achei muito gente boa,te acho uma garota muito linda,faria amzd :)",22530
0,@Lobocraspis Se o sr casar comigo vai me aturar resmungando desses bagulho O DIA INTEIRO ao vivo e a cores :p,22531
1,@xNilsSjoberg ent茫o ele seria o MTV Awards :),22532
0,@beatrizbeca_ por isso que eu nunca vou parar de ser seu amigo :),22533
1,@gvillas foi ela quem fez o exorcismo. :D,22534
-1,@qthati De nada :)) tmj sempre,22535
2,"@DaniloGentili Danilo, ajuda essa ong a continuar cuidando e resgatando bichos :D nunca te pedi nada (mentira, mas 茅 uma boa causa) https://t.co/aODm9eWUNc",22536
2,"@mydearminho aaa me desculpa de novo por tudo. voc锚 茅 muuuuito importante pra mim tamb茅m, eu estarei sempre aqui pra ti tbm n茫o se esque莽a :)馃挒",22537
-1,nunca falei maaaas te sigo no privado e tu 茅 muito loca GAKSHAKSHA muito engra莽ada e linda :),22538
0,Foi da hora trocar ideia cntg mo莽a :D 鈥?Hehehehe volte sempre https://t.co/P7hMLMWHPM,22539
1,"Marid茫o na polissonografia e eu aproveitando a noite na casa da miga, rodeado de comida gostosa e gatos :)",22540
0,"passei ele todinho com meu dengo dormi agarradinha com a minha sogrona anivs da sogrona buzios picadinho carioca amigos na praia comi igual a uma porca prenha enfim, foi muito bom :)",22541
1,"Entendi que to encomodando, vou ficar na minha , boa noite :)",22542
-1,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?Morrer, ir com o caralho, falecer :) https://t.co/KyD6reOs3w",22543
2,"Povo da sala metade ja n 茅 mais virgem e eles falam dos assunto la... n茅, aquelas coisa, e bom...pelo menos eu tenho sa煤de :)",22544
2,Vou ficar postando coisas pra alegrar o dia dos meus seguidores :) #influencer #coach #mentoring https://t.co/asdIvPsFaD,22545
-1,"N茫o sei dobrar len莽ol de el谩stico, de resto eu me viro :P https://t.co/vbEacoOyvd",22546
0,JUNGKOOK 脡 O AMOR DA MINHA VIDA MEU UTT FOREVER F O R E V E R :),22547
1,Gostei de um v铆deo @YouTube https://t.co/3K1K8FnRRc DRIVE - Finalmente a Porta dos Fundos :) #5 PT BR [PC],22548
0,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?Ser feliz, nunca mais ser humilhada, n茫o duvidarem nunca mais de mim :) https://t.co/RexnzEJaxz",22549
1,"As coisas na minha vida acontecem sempre ao msm tempo, 茅 tipo BUUUUUUM, VAM脭 FUD脢 DE UMA VEZ, mas t么 mec, juro q t么 :)",22550
-1,@saragcamacho Como eu tenho :)),22551
2,S贸 qro uns bjo teu... (Amigo da Juh) 鈥?pode me dar uns bj nos seus sonhos :) https://t.co/PgVcCRyPkB,22552
2,"antena fractal para usar no raspberry, vamos ver se melhora a transmiss茫o :) em Londrina https://t.co/6hHVch6SCZ",22553
-1,Vida que segue :),22554
0,@Savagefiction obrigado :),22555
1,@kpopicokim obrigada :),22556
0,"Hey, o meu nome 茅 Mariana Santos me莽o 1.58 e cal莽o 36/37 e ningu茅m quer saber :) https://t.co/SDMrXVb9ko",22557
1,@RenatoEstranho voc锚 morava quase na patagonia; l谩 era tudo cinza. :),22558
-1,"Me d谩 um selinho :) 鈥?Kkkkk q abuso do at茅 dois uai kkk aquelas, quem 茅 vei? https://t.co/AKyG8L20Zw",22559
2,https://t.co/nKSL49RefY Entrem ai :D,22560
2,"@MohWitness @katyperry Vc 茅 um anjo, mereceu muito! Parab茅nsssssssss :D",22561
-1,@signosdazueira C芒ncer + Capric贸rnio = Esta ariana que vos fala :P,22562
0,@amanda_refosco Acho que eu olho tanto as coisas deles que j谩 sou da fam铆lia :),22563
1,Essa menina tem oq preciso :),22564
0,Eu acho que vou quebrar :),22565
1,pagas me um jantar @caseirao_ :))))) https://t.co/PsshmyKfvQ,22566
-1,"@hoperfeito AAAA conte comigo tamb茅mmmmm obrigada por tudo, e podemos tentar mudar isso :)) voc锚 茅 incr铆vel",22567
2,"https://t.co/HX83p6Ije8 ""Quando computadores usavam saias"" Vale a pena ler de novo :)",22568
2,Duas delas eram eu (no pc e no celular) e uma era meu amigo em call :p,22569
-1,Boa noite minha tl pq ngm nunca me responde msm :),22570
0,"@SevelynnG E eu tbm, por vc :)",22571
1,@rafsrtl e eu posso realizar esse sonho :)),22572
0,"Fico impressionado com o tanto que voc锚 consegue ser linda 茅 t茫o gente boa, admiro voc锚 demais, continue assim :) 鈥?Ahhhh que gracinha鉂わ笍, obgdd mas ainda tenho mt coisa pra melhorar https://t.co/ikiyC4wkym",22573
1,"@magusouto 鈥tentado,gente boa,mto s茅rio kkkk 鈥?0 鈥c 茅 um menino muito incr铆vel,obg pelos conselhos e por sempre t谩 me ajudando,conta cmg sempre que precisar,tmj :)",22574
-1,tu 茅 muito meu benzinho 鈥?:) https://t.co/tU8PnbzBDJ,22575
2,"@ChimeraMediaBR &lt;3 &lt;3 Vamos lotar o evento gente, pra elas voltarem sempre :D!",22576
2,p u t a q u e p a r i u mais bonito que eu ae qualquer coisa 茅 mais bonita que eu :P https://t.co/jWxE1a1hAn,22577
-1,Vai fazer faculdade de que? 鈥?Economia :) https://t.co/Ny6qVvsAL9,22578
0,@omenatalia Oooooo eu tbm :),22579
1,@teusmargraf Cozinha e depois faz um molho :),22580
0,"@VicGurg Vlw!!! J谩 atualizei minha listinha de jogos que nunca joguei por falta de vergonha na cara rss Paper Mario j谩 joguei e realmente 茅 bom, agora a s茅rie Mario e Luigi eu nunca dei muita aten莽茫o, mas vou pegar um desses que vc indicou pra testar :)",22581
1,"@mtargary Eu fa莽o Design de Anima莽茫o, se tiver alguma鈥?pergunta que eu possa ajudar :)",22582
-1,"Conversei contigo uma vez e tu e bem bacana :) 鈥?sim to lembrado, digo o mesmoo https://t.co/Ahi4i0pVM6",22583
2,"@veigluiz @nathaliasch1 Na vdd eu tinha dado block, a铆 ele amava ficar falando q eu era infantil e por isso bloqueava ele :)",22584
2,"@DanielDoBenfica @slbenorme @JG1904 Chorar? Minha nossa... o Twitter n茫o tem carateres suficientes para falarmos de t铆tulos que j谩 vi o meu clube ganhar :) esta 茅 a diferen莽a. Sem stress, eu compreendo ;)",22585
-1,"@Beascgomes uma 茅 minha, assim n preciso de ficar 20 mins 脿 espera q me abras a porta. :)",22586
0,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?profiss茫o dos sonhos, viajar o mundo todo, e 1 desejo secreto :) https://t.co/ai5I5SOYnc",22587
1,@nuno200313 @Afonso_caleia10 Nenhum :),22588
0,"@txtustuus a铆 guria eu odiei a barraca do beijo e posso te afirmar que para todos os garotos que j谩 amei 茅 muito melhor, assista :)",22589
1,@tchellafilizola to torcendo por vc bb!! :),22590
-1,dia 13 de julho de 2015 eu postei uma foto mt fofa com a isabela dia 20 de agosto de 2018 eu descobri q ela n茫o tinha curtido at茅 hoje :),22591
2,errado 茅 aquele que fala correto e n茫o vive o que diz! :),22592
2,"@jv_schade nem devia ter, se n voc锚 fica pior :)",22593
-1,Achas q 茅s mais q os outros :),22594
0,@kirits_ coisas que a gente faz quando n茫o tem mais nada a fazer :),22595
1,N茫o chego 脿 porta do carro mas chego aos interruptores :) https://t.co/oE3SfrMOx2,22596
0,ainda 茅 pertinho do meu quarto :),22597
1,@victor__1206 Parab茅ns amigo. Sucesso!! :),22598
-1,Comecei a fazer uma c贸pia :) socorro,22599
2,I swear I hate myself por ser uma merda a tomar conta de mim mesma eu estou constantemente a ficar doente :) pkek irresponsabilidade sticks to me so naturally,22600
2,@elanerocha Obrigada menina!FOi lindo ver Kaysar ao vivo novamente. 脡 muita saudade acumulada ! :-),22601
-1,"Se voc锚 olha o rel贸gio para fazer amor, pode ser que a pessoa ache que voc锚 est谩 ansioso para sair. Acho que celular 茅 pior... Mas tem a galera que curte filmar tamb茅m. #oprazerdecadaum 茅 sagrado. Boa segunda. :)",22602
0,@payneitsbatman hehe :D. por茅m fez um friozinho D:,22603
1,@NikyReads Team Aburrido Forever. :D &lt;3 帽_帽,22604
0,"@cahcildis Tadinho d mim :/ kkk sei nem jogar aquele jogo, fiquei t茫o ansioso q esqueci d fechar a live馃う馃徑鈥嶁檪 acabou dando retorno :') mas da pr贸xima vez se eu conseguir jogar....fecharei ela kkkk fooi top adorei, pena q tive sair para o curso tururu :)",22605
1,Fevereiro pior m锚s :),22606
-1,"@rubyruyb Sim, 茅 muito sensacional :). N茫o vi t茫o r谩pido assim n茫o, vou vendo aos poucos, degustando. T么 quase no final da segunda temporada j谩 querendo ver a terceira....(ainda bem que foi confirmada)",22607
2,"Janeiro/2014 4掳 Festival Internacional SESC de M煤sica, Pelotas/RS #tbt Grande Violista, Professor, Amigo, Violista, Professor, Amigo, Violista, Professor, Amigo..... :) Grandes pessoas鈥?https://t.co/lAhHnfY1SM",22608
2,"@BrunoMiranda63 Brigad茫o amig茫o! Honra imensa t锚-lo como amigo, espero em breve matar uma cerveja contigo :)",22609
-1,"Melhores pessoas que tens contigo? 鈥?Vera, Jeh, Edu, Rui e Gui :) https://t.co/s95xMobDzk",22610
0,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?N茫o te interessa :) https://t.co/14cf7MJJzr",22611
1,@error4h o que se passa? vais ter uma pneumonia? :p,22612
0,@almostarmy Se afasta dele anjo. Ele 茅 um babaca. voc锚 茅 maravilhosa ok? Seja bem vinda ao fandom :),22613
1,"@lvinhha Ol谩! Por gentileza, voc锚 poderia nos informar em qual de nossos servi莽os tem interesse? Pr茅, P贸s ou Controle? Estamos ansiosos para ter voc锚 com a gente. :)",22614
-1,"pois o buzz j谩 come莽ou, parab茅ns g*st茫o :)",22615
2,@petitcurIy espero poder dizer isso um dia :),22616
2,@_liviaanselmo Mais perto dos 30 vai ficar mais forte :P,22617
-1,"irado, to pensando em visitar o rj mas antes comprar um r谩dio sabe princesa :D",22618
0,@kihyugi Aaa n茫o :(((( Eu me divirto tanto lendo Sei que as vezes 茅 dif铆cil gostar do que fazemos mas sua au 茅 maravilhosa :))))))))) (umadasminhasfavoritas),22619
1,@jvbaguerardi Mais s茅rio que isso? Eu j谩 t么 pronto :) Toma a chave do barraco https://t.co/guh0meJhNB,22620
0,@yukxkun olha meu lindinho me apoiando :),22621
1,@NunoPinto28 Faltava um o :)))),22622
-1,:) v锚 meus stories mas n茫o me responde no zap :),22623
2,@larabrb_03 Que linda :))),22624
2,"@_TiagoBueno Claro n茅, e vai no whats :))",22625
-1,"tem um menino q me mandou msg agr e ta insistindo q ficou cmg em uma festa, e eu tenho ctz absoluta q n茫o, pois nem bebi :)",22626
0,"@bol Sem bolsoasno, Marina 茅 l铆der. :D",22627
1,"Vou dormir pois acordo cedo amanh茫 :) S贸 tor莽o pra ningu茅m se machucar (principalmente Ebron e Hurst) e que seja um jogo legal. Pra continuar ligado no jogo, fique ligado na @NFLBrasil, @NFL_Luluzinha e @50jardas. https://t.co/teIuo3SL3x",22628
0,@taynalps_ pede dois manda um pra mim :),22629
1,"Acabei de lan莽ar no site da notsotrashstore 3 moletons super fofos :) Como 茅 lan莽amento fizemos poucos, se gostarem vai ter mais 馃馃徎 O moletom 茅 bem compridinho 茅 da modelagem mesmo :)鈥?https://t.co/240kGjp0Bs",22630
-1,"a pior parte 茅 que n茫o fez o menor sentido o que a mulher l谩 falou sobre o fifth harmony, uma das maiores girl groups :)",22631
2,"@babay_sunshine @xwhysope Infelizmente s贸 vou revelar no final da hist贸ria, masss vou jogar algumas dicas durante o desenvolvimento :)",22632
2,"@sofyybtc0 Ahhhhh pois eraaa, se eu for todos os dias pagas me tu :)",22633
-1,"Oii pessoal, pra quem tiver interesse, agora fa莽o docinhos no pote. Atualmente trabalho com esses sabores descritos abaixo. Esses s茫o os dias da semana que fa莽o fixo os docinhos. Quem quiser ou puder indicar pra algu茅m agrade莽o :) Quem tiver interessado em encomendae s贸 chamar 馃槝 https://t.co/Vu6jVJS3LK",22634
0,n茫o vai dar :),22635
1,Queria estar o dia 25 com o meu primo por menos um bocado :),22636
0,eu enfiei no meu cu! :),22637
1,entrou no palco o machista e racista de merda que todo mundo lambe o cu :),22638
-1,@daegustdz Boa sorte com td..se precisar de alguma dica apesar da diferen莽a enorme de curso estou aq :),22639
2,Muitos dos THE BEST games que est茫o pra estourar... e que eu N脙O vou jogar...!! Rsrsrs...!!! :D https://t.co/A1lBlw0w9T,22640
2,"pf seja menos esnobe, mas vc 茅 gente boa s贸 isso mesmo. :D 鈥?sou esnobe ou gente boa, amor? t么 te entendendo n茫o https://t.co/LWvDNyOjjE",22641
-1,Arma o 鈥渃idad茫o de bem鈥?:) https://t.co/Yl7Cu7sNk5,22642
0,"@Jessica__14_08 N茫o vai ter que me explicar, vai explicar 脿 mam茫e pq bebeu o Bongo todo sem pedir :))",22643
1,@magicalgirlmila Espero que fique feliz logo :),22644
0,negativo. 茅 bonitinho mas o final deixou desejar :),22645
1,#TurmaFeira25 @LubaTV ta na imgaem :) https://t.co/t86U44vbJb,22646
-1,@isaoo__ 茅 exatamente por isso q tu devia postar :D,22647
2,Vc 茅 maravilhosa cara 鈥?muuito obrigada cara :)) https://t.co/NdSp0yRKWM,22648
2,@IagoGuedes17 e eu odeio voc锚 :),22649
-1,Qual todo teu nome? 鈥?s贸 Manuela Louzada j谩 茅 o suficiente :) https://t.co/lFkCAPdv8e,22650
0,esqueci de imprimir o texto :),22651
1,脡 sempre bom ir dormir chateada com algu茅m n茫o haja d煤vida :),22652
0,Obs: Adivinha quem vai ser atacada depois da shade?! :),22653
1,"@moonlightbb02 Awwwwwwn eu sou muito amorzinho, n茅 :) 鉂?,Tue Aug 21 01:27:04 +0000 2018,Positivo,:)
1031714155294859264,vou tomar meu rem茅dio e ir deitar",22654
-1,"Eu sei que n茫o sou muito para vc mas para mim vc 茅 a mais especial 鈥?aaaaa que fofo, quem 茅? obgg :) https://t.co/1yKmipkt2l",22655
2,"amas, que amor :) #BrazilNeedsLYTour @BTS_twt https://t.co/GIXIZTmGxm",22656
2,#NewProfilePic adoro esta foto do meu melhor amigo :) https://t.co/1otErcEfgl,22657
-1,mas a ariana ganhou :),22658
0,"@Hykozz Sim, eu t么 triste porque queria MUITO ver hahahaha. Amanh茫 vou ver :) Nem que seja os highlights s贸.",22659
1,"@KarinaCucolo Amiga, faz que nem eu, meu irm茫o roubava o papel do meu banheiro e ai eu enrolei a cama dele com papel. Nunca mais aconteceu :)",22660
0,"@dougrrrr @lukedaputaria @lilflashii @Banzika @TeamLiquid Pode ser tempestade em copo d'谩gua pra vc... mas enquanto isso os caras t茫o l谩 lucrando com uma coisa que nem 茅 deles, e isso ainda acaba prejudicando uma poss铆vel venda do vendedor oficial. Quem tiver um pingo de consci锚ncia consegue entender, n茫o precisa pensar muito :)",22661
1,@sjksoes Est谩 sim :),22662
-1,"@Joana0Silva_ @eduardalatas Tenho uma ideia melhor- gastavas o teu desejo em ser rica, depois n茫o tinhas problemas em comprar tabaco nem em outra coisa qualquer :))))",22663
2,mais gata d bh 0 brava 鈥?Bgdaa :)) https://t.co/1uIHAqIRLU,22664
2,@PokemonGoAppCHL Agregado :),22665
-1,@JustAGirl_twt @_CS_twt @felipheira @_pandaa22 Vamos trocar por mto dinheiro vida infinita :)))),22666
0,"@maluiubel Veja, Malu! Dps conta o q achou :)",22667
1,@d_mmoreira Nada rs :),22668
0,Assustador como uma pessoa consegue mexer tanto com o nosso sentimento/psicol贸gico :D,22669
1,Nada para fazer? Bora da uma passadinha no canal do ClonexD https://t.co/Jcd6Dm7cqz :D :D,22670
-1,T茫o orgulhoso de mim msm :),22671
2,"Conversa com muita gente no zap ? 鈥?ah, tem as mais frequentes e alguns grupos, mas n茫o 茅 muita gente n茫o :) s茫o no m谩ximo umas 5 con... https://t.co/DSboVfB2jd",22672
2,"oooo meu anjo tudo bem :) aquilo eh passado eu nem me incomodo mais, eu assumo que agi bem infantil entao uma parcela da culpa eh minha :// https://t.co/7viOmTdXIa",22673
-1,"[ uma nota ] hey, com quantas p茅talas voc锚 adornou sua ansiedade hj? 馃挏 :)",22674
0,Eu sempre dando meu jeitinho de enfiar o rock em tudo que 茅 lugar na minha vida! :D #bandnewstv #RobertPlantDay #RobertPlant https://t.co/BmlWO12IKf,22675
1,"@chittagrr Nenem, nao faz isso. Quando estiver com vontade de se machucar, pega uma pedrinha de gelo e coloca no lugar onde vc gostaria de ferir; ou fa莽a algo que goste :))",22676
0,@Talvim007 Tens de assistir para saber :),22677
1,a mais linda do seu bonde pprt rss 鈥?Obrigada :) https://t.co/SVgqjxxnj0,22678
-1,鈥渕elhor pessoa do mundo鈥?:)),22679
2,@ana_cba @AnaNiRibeiro Pensei que demorasses mais a responder鈥︹€?lua de mel e coiso e tal :-) Parab茅ns pelo cas贸rio.,22680
2,@Darryel_ @RLivre @carapanarana A 煤nica forma de auto defesa 茅 com arma de fogo e muni莽茫o letal n茅? Entendi. :),22681
-1,"@maryritalopes Que maravilha! Eu tamb茅m amiga. Eu esque莽o at茅 de comer KKKKK Eu consigo irrit谩-los de tal forma que me chamam de tudo puta, gay etc... Meu hobbie principal agora :)",22682
0,@vivifacts Tira na moeda :),22683
1,A baby ari ganhou o pr茅mio que tanto votei :)),22684
0,@Rafaa48657241 Se algu茅m n茫o gostar n茫o 茅 obrigado 脿 seguir :),22685
1,@serjeuros Pois lembre-se que voc锚 茅 um mocinho muito especial e merece um brigadeiro :),22686
-1,ala o que ouve rap acustico kkkkkjjjj 鈥?Eu mesmo meu amiguinho :) https://t.co/MC8u5jpaq8,22687
2,@ZMiihawk Divulga l谩 https://t.co/LV6X5tYX7B chama privado a铆 :),22688
2,Gostei de um v铆deo @YouTube https://t.co/ZA0lDdaodG Intro | M3DDY J谩 Sabe Os Requisitos :D,22689
-1,assistindo vmas :),22690
0,@KevinLinnyker @pessoa__comun me ajudou. :),22691
