sentiment,message,tweetid
2,Bring out the body bags because just killed em #GBMFR https://t.co/w0JYZDAI13,19457
1,Some new BODY BAGS + ONLY DEATH grips https://t.co/cON5hDMo5t,19458
-1,"""You guys already know what I do.. I put people in body bags"" - miketyson @ VFW Post 4927, Centereach https://t.co/SLgfiaTMdc",19459
0,-stung and soldiers go home in body bags. I’d guess this approach is cheaper than invading Afghanistan every 20 years.,19460
1,"Viginia. ALERT! 💜 Gov Northam CIVIL WAR- ordering 10,000 Body Bags. Door to Door Gun Confiscation BY FORCE. Arrest… https://t.co/lIXPAjWbnm",19461
2,Bc Huntress and Harley honestly look like they’re wearing body bags and are about to go paint a house or sumn.,19462
-1,"There it is, on cue! Body Bags Burrow with the strike! #GeauxTigahs",19463
0,Body bags are in this year.,19464
2,No they wont... because the area is sealed off so that fascist can murder resisters at will now.… https://t.co/yzklTg6dDy,19465
1,Someone must be thinking about resuming the draft. Why else would this man be a guest on C-SPAN Washington Journal?… https://t.co/dycHb2HvPW,19466
-1,Good job Knuckles! I hope you enjoy gathering body bags and telling the families that their loved ones are dead! https://t…,19467
0,"You mean the partisan impeachment that the House Shammed through with no evidence, the attack that Ira… https://t.co/zXN2aVDYWV",19468
1,Or body bags!,19469
2,listen to this... CASEY JAY KILLS MS MURK ONE OF THE BIGGEST BODY BAGS EVER …,19470
-1,I should of put money into Clinton Body Bags.,19471
0,Citizens To Gun Grabbing Governor: 'Order Body Bags' https://t.co/vU8JaiQL7W via,19472
2,It is little known that Chris Lee's neighbor in London in the 1960s was Boris Karloff! They lived at 43 &amp; 45 Cadogan SQ. K…,19473
1,U planted Bombs still people are afraid to park motarcycle if u may plant bomb in it Ur scared of letter written in urdu…,19474
-1,"Jersey City Kosher Market Shooters Were Carrying Devastating Bomb, Officials Disclose https://t.co/oVdya6mfOT",19475
0,The result of the 2 most powerful bomb used in the #GangWar in Sweden in 2019 and so far in 2020. The one which exploded…,19476
1,“i have a girlfriend with whom i want to spend the rest of my life.” – kim jongdae. https://t.co/m5s9ocVVYt,19477
2,When he arrived at a juvenile detention center after being swept up in an Islamic State-inspired plot to set off a pressure-co…,19478
-1,"#TodaysHero James Rose, whose legs were blown off by a roadside bomb in Afghanistan, he also suffered a broken pelvis an…",19479
0,Reports are Harry &amp; Meghan do NOT want to live in America until Trump leaves office. I spent years in bomb shelter as a…,19480
2,Can I just eat all I fucking want and have a bomb body? No? Awe ... okay 🙁,19481
1,locals not knowing this video is kpop and saying it’s bomb af little do they know... https://t.co/tcLMz2iCxD,19482
-1,"ARMYs are trending #ThankYouBigHit to show their appreciation towards Bighit, for providing subtitles on the new Bangta…",19483
0,Chanel is the bomb,19484
1,Cherry Pepsi with a drop of vanilla is the bomb-bomb!! #MakingMyselfLookBusy #leaninginwins2020,19485
2,"weird but I feel kinda excited for the next bangtan bomb to come out. wanna see them subs again, this sht exciting",19486
-1,Dr doofenshmirtz really dropping the n bomb https://t.co/EQnCIStYDd,19487
0,armys: *complaining about how bighit never gives them bangtan bomb subtitles* the bangtan bomb subtitles out of nowhere:…,19488
2,You know what sounds bomb right now? A chicken sandwich from Whataburger 😭,19489
1,“Passed away.” This euphemistic trash is part of the reason we’re still doing this. They were violently killed in an 18-year-o…,19490
-1,"‘Don’t mention the atomic bomb, I did once but I think I got away with it’",19491
0,".'s Bangtan Bombs Have Subtitles Now, So Celebrate By Watching Jungkook Eat Ice Cream: https://t.co/fHZDRdi07d …",19492
1,I did not say you had a base In Iran! I simply put you are in IRAN... You can’t bo… https://t.co/ykNA7KKJPk,19493
2,Atomic or normal bomb 💣,19494
-1,SO BANGTAN BOMB HAS NOW ENGLISH TRANSLATION??? YAAAAAASS FINALLY!!! THANK YOU BIGHIT!!! https://t.co/0vB1QJAlhK,19495
0,if bullying is bad then how come we finally got bangtan bomb subs,19496
2,Destruction and mercury pollution are just two of the problems caused by illegal wildcat gold mining in Brazil’s Yanomami…,19497
1,"Idiot, he couldn't imaging that if we import muslim immigrant from Bdesh and pa… https://t.co/GT3QdfdtDv",19498
-1,Bangtan bomb has Eng Sub!!!!!! So happy!!! Bighit finally listened to us!,19499
0,armys: bighit ayo dong bts tour bighit : ok di list armys : bighit ayo dong bts comeback bighit : ok siap armys : bighit ban…,19500
1,I will,19501
2,bangtan bomb has english subs FINALLY https://t.co/io7xdS8xJl,19502
-1,Syria - Southern Idlib countryside Assad regime militias stationed in nearby checkpoints bomb the towns of Tal-Min… https://t.co/v6rK0Ww7nO,19503
0,Jersey City shooters had a bomb powerful enough to kill from ‘5 football fields away’ -- https://t.co/lSsOCvCr5k… https://t.co/DUJmZeMHHZ,19504
2,chicken mcmuffin is bomb af,19505
1,bomb has been planted.,19506
-1,"But if you want to talk about Hitlery, she did pay a foreign national to investigat… https://t.co/FY1SIQWLB3",19507
0,"Switching barraskewda for a sashed small gourgeist with imprison, trick room, seed bomb and phanto… https://t.co/CtkHxBYecC",19508
1,"ok so london, berlin, buenos aires + seoul people from these places speak english, german, spanish and korean the day of…",19509
2,They’ve stopped restocking Army Bomb 3 on Weply and US Big Hit Shop....Army Bomb 4 coming within the next couple months b…,19510
-1,The new bangtan bomb episode is actually trending with 1.1 million views lol https://t.co/OuLeSY65xY,19511
0,You’ve ramped up the brutal sanctions on #Iran that are killing ordinary Iranians. You murder their top military figure #So…,19512
2,"Im humble to see THE CAVE get nominated, MY mom dad &amp; sis were watching on small mobile from Syria under the bomb. They sh…",19513
1,"BREAKING: Bomb in Van of NJ Kosher Market Terror Suspects Could’ve Killed People 5 Football Fields Away, Officials Say - h…",19514
-1,"hyejoo’s teaser hit 100k likes on ig, is about to hit 50k on twt and has 4.6m views and counting on her cherry bomb video.…",19515
0,Arrest made in 2 separate bomb threats in O’Fallon MO https://t.co/Ng39nxkDme https://t.co/PswzP5BPQj,19516
1,"This is ALOTT jongdae husband And dad, Yoonterlude aka Shadow is a Masterpiece it's legit one of my favourite bts… https://t.co/IroORvj3eQ",19517
2,"Bomb in Van of NJ Shooting Attack Suspects Could’ve Killed People 5 Football Fields Away, Officials Said https://t.co/IL…",19518
-1,bangtan bomb subtitles making their debut before seokjin’s acting debut,19519
0,• Bring kinds in protests • Put them in front as human shield. • Attack security personals with petrol bomb &amp; stone. • When…,19520
2,[BANGTAN BOMB] How much ice cream did Jung Kook eat? - BTS (방탄소년단) https://t.co/7lL704YUUj น่ารักเก่งงงง กินเก่งงง 555…,19521
1,"Lmao if this was real, I’d have to bomb Cartoon Network 😭😂 Theres no way I’m letting them ruin this like they ruined Teen…",19522
-1,"Anyone else see the irony in SFIRA, who abstain from Westminster yet still take a wage; who bombed the UK and damaged ou…",19523
0,NATO 'Bombed' Libya's Statehood - Russian Foreign Minister Lavrov: https://t.co/k7ozUwN7sy via,19524
1,This bombed on IG and I have ONE follower on here but hi here’s some graphic liner (I messed up and just kept going ok bye…,19525
2,"Among the far-left American terrorist groups that flourished from the ’60s through the ’80s, none were more extreme or v…",19526
-1,"BREAKING: Soleimani's killing marked the culmination of US unlawful activity, Washington went beyond all legal frameworks -…",19527
0,"They’re comparing it to the energy output of atomic bombs, they’re not actually saying that the ocean… https://t.co/Cm5BDBB0ZI",19528
2,"But we can take it further: this exact outcome has been attempted before, by an ally of the US against an ally of Iran. Prec…",19529
1,BREAKING: NATO 'bombed' Libya's statehood - Russian Foreign Minister Lavrov https://t.co/x4wtIR3MSM https://t.co/kH2…,19530
-1,"Definitely says ""bombed"" now you have a name or can we all go around saying we'll bomb x or y cos we disagre…",19531
0,---------- Oct 2033 ---------- United States of America has bombed Kiribati 84 Countries left 🇺🇸 United States of… https://t.co/z8UbW8MujQ,19532
1,"So according to Serb Minister, supporting war crime general is Ok, but waving a green MNE flag is wrong. People, do you see…",19533
2,"Hadaba Military College Cadets Drone Bombed by LNA in Tripoli, Libya https://t.co/ycJD6DNSdt",19534
-1,"The US, which has bombed or destabilized Afghanistan, Iraq, Somalia, Yemen, Libya, Syria, Lebanon, Venezuela, Ukraine, Boliv…",19535
0,"On the way to the Khalsa Diwan Sikh Temple in Wanchai District, a listed building constructed in 1901 which survive… https://t.co/bPCTSvvKMD",19536
2,"Today in 1957, four black churches held Sunday service under unique circumstances. Just days earlier, the Montgomery,…",19537
1,"Hadaba Military College Cadets Drone Bombed by LNA in Tripoli, Libya",19538
-1,“For all u liberals that say Trump started a war—he bombed a guy that killed 1000’s of innocent Americans. If u think it…,19539
0,So I did a thing. I streamed for the first time. Bombed. But hey. Practice makes perfect!,19540
1,I’ve yet to see condemnation from of these banners and video of the organiser of thi…,19541
2,Let’s get this straight. US military bases in Iraq are bombed by Iran. What’s Trump’s response? To illegally divert…,19542
-1,Wait until Iran get bombed to the ground. God bless Trump.,19543
0,I’ve yet to see condemnation from of these banners and video of the organis… https://t.co/KHowQU4RUN,19544
2,Nor was the remain alliance which fortunately bombed. So did the Labour vote. You don't mention… https://t.co/hkoFCBYQFm,19545
1,Lakini hapo Omamo has been put in to make sure we don't get bombed and finish those contract negotiations. All in… https://t.co/gksWiMfjse,19546
-1,This was today. In idlib. This father stands in despair as he looks at his daughter who was torn in half by Russian airstrikes…,19547
0,"""Donato-bombed""",19548
1,"Trump a dangerous, irresponsible narcissist who bombed Soleimani to distract from impeachment, Canadian CEO says https://t…",19549
2,"CNN - US troops describe terror of Iran missile attack! ""I held on to my gun and put my head down and I t…",19550
-1,---------- Sep 2033 ---------- United States of America has bombed Netherlands 85 Countries left 🇺🇸 United State… https://t.co/gAAYQmRUK7,19551
0,Bruh it just randomly thundered out of knowwhere and that shit was LOUD AF ! Felt it in my chest and I for real tho… https://t.co/QvYh1l1V4x,19552
2,Imagine you get a phone call from the Israeli army telling you to evacuate your home because it will be bombed in ten minu…,19553
1,ROFL I told you .. you wouldn't understand... tell me what are the credentials of… https://t.co/kgH6IsFdyp,19554
-1,Another film nominated for Best Documentary feature #ForSama about the harrowing realities of the Syrian conflict — hospita…,19555
0,A REMINDER: RCMP bombed oil site in 'dirty tricks' campaign https://t.co/19Rq6IdGyo,19556
1,I fucked kids because it bombed Jim.,19557
2,"Lavrov : The Libyan statehood was bombed by NATO in 2011, Libyans are still facing the con… https://t.co/lNgQ4oxhVY",19558
-1,"""Nothing is over until we decide it is! Was it over when the Germans bombed Pearl Harbor? Hell, no!"" https://t.co/X5v1rDKXyY",19559
0,Who bombed the exhibit at the sea 😂 😂 😂 Maraga,19560
2,"Whenever #ShahidKapoor got injured during the shooting of the film, the film became super flop. And it has happened for 5-…",19561
1,Excellent panel putting in historical/regional/global context #Iran #Iraq...#UAE #Yemen #Israel &amp; of course #S…,19562
-1,The hacking benefited its rival company Huawei so… https://t.co/YYLJYZujUb,19563
0,The place where these children once called home is no more after being bombed by #Assad and #Putin. We are so lucky they are…,19564
1,I don't recall loving Hannity as he did his damnedest—speaking on-air and directly to any Iranian government officials or…,19565
2,---------- Aug 2033 ---------- United States of America has bombed Ecuador 86 Countries left 🇺🇸 United States of… https://t.co/NsVhzZY4aU,19566
-1,So tell these two families and the people at the mosques that were bombed that Muslims are the… https://t.co/Fm1JPrZMLN,19567
0,On a battlefield tour a couple of years ago I met a gent who had been badly wounded when his ship was b… https://t.co/yhNZgF1c3T,19568
2,Only a despot who is friendly with the US and Israel will get this kind of obituary in the New York Times. This is a de…,19569
1,"Anyone else see the irony in SFIRA, who abstain from Westminster yet still take a wage; who bombed the UK and damag… https://t.co/HEEAEURUCm",19570
-1,Join us on 14thTuesday January 6pm for Justice 4 Grenfell on steps of Bombed out church Liverpool… https://t.co/DSiDY6aQ8z,19571
0,Which had more of an impact and which got review bombed?,19572
1,"Lavrov : The Libyan statehood was bombed by NATO in 2011, Libyans are still facing the c… https://t.co/oHKnF1E25P",19573
2,She bodied you. This is her selfie and you bombed it https://t.co/SLEDK88gCc,19574
-1,it’s not though. not for palestinians living on the ground in an apartheid s… https://t.co/dnrDR294G1,19575
0,"Lavrov : The Libyan statehood was bombed by NATO in 2011, Libyans are still facing the consequences of the illeg…",19576
2,NATO...Bombed...Libya...Statehood...Russia...Foreign...Minister...Lavrov...confirm...Libyan...National...Army...LNA… https://t.co/Ow64MGzocH,19577
1,Your Neo-McCarthyism toward person fighting Empire + corporatism will live in inf… https://t.co/AcyrVugUpg,19578
-1,"So threats are OK? Sturgeon tells lies, I hate her, but I'm not going to start a witch hunt to… https://t.co/Q8wFilS34Z",19579
0,this should work or else m bombing cj enm fr 😴,19580
1,"retweet 👇 ...to fix a problem, deal with the root of the problem Marine Le Pen: ""Macron tells us that we are fighting terr…",19581
2,What I keep wondering. Would these bushfires have been so severe and unputoutable if we'd had more water bombing aircraft…,19582
-1,"Nasrallah: ""America built ISIS to destroy our countries, our cultures, history, and our future. Every ISIS bombing again…",19583
0,That the continues to publicly ingratiate itself to countries *directly* responsible for killing and starving Yemenis i…,19584
2,"retweet 👇 ...to fix a problem, deal with the root of the problem Marine Le Pen: ""Macron tells us that we are fight… https://t.co/Z5Ra2zfY3H",19585
1,30% of Republican primary voters nationally say they support bombing Agrabah. Agrabah is the country from Aladdin. #NotTheOni…,19586
-1,How is Iran the real villain? Wasn’t it Saudi Arabia found to be responsible for the massacre in Yemen an… https://t.co/XUNofPBsMd,19587
0,Actually Boris. Iranian people are sick and tired of their bloodthirsty corrupt evil g… https://t.co/dDprkvHtks,19588
1,has ‘unleashed’ the UK economy with #Brexit UK production and manufacturing is dropping like a WWII… https://t.co/qXVMuX2cgs,19589
2,"50% of Syrians made homeless by war, living in a tent, so as not to die under the bombing... https://t.co/FsmZoUhjyZ",19590
-1,We the American people #Donotconsent to the daily bombing of our atmosphere! Blocking our sun sending too much toxic rai…,19591
0,This is the same Trump who promised to commit war crimes by bombing their cu… https://t.co/k2CC0DS5Ow,19592
2,"#Yemen Article/Video April 1, 2019 The US backed Saudi Coalition have been bombing and starving civilian in Yemen to f…",19593
1,"Really? The US planned a war on Syria! Of course,. Then Putin &amp; Assad… https://t.co/GrbxNEAkXP",19594
-1,has ‘unleashed’ the UK economy with #Brexit UK production and manufacturing is dropping like a WWII… https://t.co/4SefxevGZr,19595
0,"I'm no expert, Anna. But seems to me we might've had a better chance w/ water bombing aircraft than a… https://t.co/lM1hCBaTWR",19596
1,"Wait so a Saudi killed Americans on American soil, and they focused on bombing Iran’s leader?",19597
2,FLASHBACK- OLYMPIC PARK BOMBING- RICHARD JEWELL: “THE FBI SET ME UP” The FBI and media launched an attack calculated to p…,19598
-1,"#Yemen Article/Video April 1, 2019 The US backed Saudi Coalition have been bombing and starving civilian in Yemen to force t…",19599
0,"50 dead at the silly, performative funeral for the victims of the US bombing. A passenger jet shot down with 180 on board…",19600
2,Bombing drives is awesome...bombing drives in the woods? Not so much. With a driver shaft that's been SST PUREd you'll hit it…,19601
1,"https://t.co/PPqaOwCEqB Libyan National Army commander Khalifa Haftar left Moscow without signing a ceasefire, Lavr… https://t.co/t4vCMzIqTX",19602
-1,If this bombing were affected by their family am sure there will be an emergency of world leaders meeting. #Government #united Nation,19603
0,Government need to do something about this killing and bombing around the world.... https://t.co/vDiKQG6l3R,19604
1,Sweden’s bombing wave continues with explosions in Stockholm and Uppsala https://t.co/xjQpRif5I1,19605
2,Last night in Sweden 🇸🇪 2 BOMBINGS. - There was a massive explosion in Stockholm that caused extensive damage to apartm…,19606
-1,"1. Being in the area of an active shooter, bombing or any kind of terror 2. Receiving news that a family memb…",19607
0,"By bombing, it means loss. Do you forsee a loss for Chapaak? Pls do calculate and tell me on Monday.",19608
2,"I was recently interviewed by Porous Borders, a podcast about experimental music. I talked about upcoming projects, Jogja vs Lo…",19609
1,"On the *first* day of his leadership, Justin Trudeau blamed the Boston Marathon bombing on “social exclusion.” Then it was…",19610
-1,so bombing is happening ?????,19611
0,"1. Being in the area of an active shooter, bombing or any kind of terror 2. Receiving news that a fami… https://t.co/Q5hXZsQYfm",19612
1,"On January 14, 2016 at 10:30 WIB, the first bomb blasted the Starbucks outlet at the area’s Cakrawala Building https://…",19613
2,Do these images disturb you?? They should . The bombing was planned!!! By who or whom?? The pictures on the left an…,19614
-1,The winter in Gaza has a special character .. !!! There are many poor people in Gaza living in homes partially destroyed…,19615
0,I agree. Chief Justice Robert appears to try and distance himself when ever he can. I know the GO… https://t.co/XPkgdcRKgl,19616
2,So when a terrorists is meeting others about bombing a more bases he sh… https://t.co/2T49Gto2av,19617
1,Most brainless report today - US invaders and occupiers in Iraq whining that pple they have been bombing and killin… https://t.co/MgL0FotZYa,19618
-1,"The picture is from 2001, after fall of Taliban. They destroyed it by bombing during their regime in Afg b… https://t.co/hnnq4OGscG",19619
0,Please tell me more about this American bombing of Tehran no one has ever heard of until now,19620
1,"#Yemen Article/Video April 1, 2019 The US backed Saudi Coalition have been bombing and starving civilian in Yemen… https://t.co/0ST5oTz2cI",19621
2,My history teacher in England used to ask me to account to the class whenever there was an IRA bombing in t…,19622
-1,"Someone started sponsoring BH, like it or not.But no sitting president would raze any part o… https://t.co/ADVSQkTIfM",19623
0,Revert back to a previous argument. Mass Shooti… https://t.co/TpF3zr8n5b,19624
2,A comic at this open mic who didn’t move when I said “excuse me” to her three times is coincidentally BOMBING,19625
1,"On January 14, 2016 at 10:30 WIB, the first bomb blasted the Starbucks outlet at the area’s Cakrawala Building https://t.co/NGkwlTccXz",19626
-1,You think bombing and assassinating people is freedom?,19627
0,Are you acussing sinn fein of bombing England &amp; robbing the Northern Bank ? Maybe s… https://t.co/BM3X9rFUh4,19628
1,And isn’t it a strange coincidence that the people who support… https://t.co/lxCXpccpRp,19629
2,#pt: Opposition photojournalist seen reacting to #Rashideen bombing (L) then rescuing injured children (R) fr…,19630
-1,Ah. So you think a heavier water bombing onslaught would not have saved Kangaroo Island?,19631
0,"75 buses and 20 ambulances of refugees, mostly children and women, were leaving Fou’ah and Kafriya after a two-year besiegeme…",19632
2,A nomination from the man who spoke so passionately about bombing Syria is telling about the politics of Starmer and Rayner,19633
1,UN soldier experiences NATO style bombing run. Freaks the fuck out. https://t.co/jtK6l5eO7O,19634
-1,Ah. So you think a heavier water bombing onslaught would not have saved Kangaroo Island?,19635
0,"The second brother ""oibada"" killed in 2016 by Assad bombing on #Daraa city, and now ther mother are alone without any of he…",19636
1,The Soviets scared the Japanese more than the atomic bombs “there would be destruction whether by on… https://t.co/x1tKLFEo61,19637
2,"""resilience and adaption"" ... like how he adapted when he met with the fire chiefs ..like when he ok… https://t.co/pzg315JzG0",19638
-1,"When American politicians speak about foreign policies, hostilities are mostly genuine. Peace overtures are dubious… https://t.co/VCLcsG9sfk",19639
0,I was gonna pick that. Juanita is my favourite track. 👐 Barbara Barbar… https://t.co/cMkzqepHPh,19640
2,"This #DavinderSingh story is the whackiest in a long time, it shakes the foundations of so much in this country. An ide…",19641
1,On #US #Iran &amp; their pernicious proxy wars-⁩:why is talking less possible than bombing? #TalkItOut -see… https://t.co/afbUsheOV4,19642
-1,I was wondering where on the timeline this group of lesbians violently not having s… https://t.co/I0KIxVBDB8,19643
0,after bjp came to power.. no bombings.. aap chronology samjho buddhu .. firse congress power me… https://t.co/EMlxSiASMC,19644
1,"This #DavinderSingh story is the whackiest in a long time, it shakes the foundations of so much in this country.… https://t.co/xJTXzcwvNm",19645
2,the right are trying to trick their followers into believing the left's opposition to the Iran invasion is based on suppo…,19646
-1,Ke sure ne a dira makgakga. Why is he even photo-bombing us?!?,19647
0,"London Bridge is falling down, no need to Panic? The Finance Minister is controlling the collapse remotely!! It will no…",19648
2,"Collapse of Route 14, Coamo, Puerto Rico - Hanging Bridge https://t.co/QlD2J0KFtw",19649
1,And this is the fourth road/bridge collapse in a span of 6 weeks. Just saying.,19650
-1,And this is the fourth road/bridge collapse in a span of 6 weeks. Just saying.,19651
0,Sorry but our whole system needs a reset. There’s way to much corruption across the board. Trump is a… https://t.co/CFLZMHpb6j,19652
1,"London Bridge is falling down, no need to Panic? The Finance Minister is controlling the collapse remotely!! It w… https://t.co/c2ao8qAvCH",19653
2,"in Maharashtra, at Bambhori (Jalgaon dist) on NH6, the bridge on River Girna, n…",19654
-1,"Major fail!! A driver up in Washington caused a section of bridge to collapse a few years ago, just… https://t.co/6imIVzrESu",19655
0,That is factually correct. Last tolls in CT 1989. Mianus River bridge collapse 1983.,19656
2,"Pointing to the Mianus Bridge collapse to support tolls is not only despicable but nonsensical. We had tolls, yet the brid…",19657
1,"Temporary Path Closure - Brockweir to Bigsweir Bridge, Riverside Route, due to works on riverside bank collapse, please…",19658
-1,"Err, what’s the bridge made of cus’ I didn’t hear any material being mentioned? A bridge without subs… https://t.co/Z18kgEhK6P",19659
0,"Pointing to the Mianus Bridge collapse to support tolls is not only despicable but nonsensical. We had tolls, yet t… https://t.co/ndU6OAfZiZ",19660
1,Hurricane Harvey: Silsbee Tx Flooded at Hwy 96 - Day before the Bridge Collapse https://t.co/wjLM9rbQl6,19661
2,Still remember BJP disowning for her Comments on Mumbai foot overbridge collapse…,19662
-1,"Dont forget my friend. When there is crisis in India, RSS always comes for help. Bridge collapse, floods…",19663
0,"Terriosts, War, Riots,Child stuck in bore well, Bridge collapse, Disaster management : Call the Ar…",19664
2,Q / [ CEMEX] + [ EPSTEIN] + ADRENOCHROME/ HOW to hide the evidence/ think [ Hemoglobin] / quick search U.S. pat…,19665
1,Q / [ CEMEX] + [ EPSTEIN] + ADRENOCHROME/ HOW to hide the evidence/ think [ Hemoglobin] / quick search… https://t.co/SoR8yss6rf,19666
-1,Ha ha they all shitting there selfs thinking the bridge is going to collapse right underneath ther… https://t.co/o1FilWMm2B,19667
0,"Yeah, we have loads of cops to stand around to monitor this for half a day for the…",19668
1,"If an HGV, wrongly using this bridge causes it to collapse any diversion will be for a great deal longer than…",19669
2,Hopefully this bridge doesn't collapse while I'm crossing https://t.co/v4pHcykhYm,19670
-1,"If an HGV, wrongly using this bridge causes it to collapse any diversion will be for a great deal longer… https://t.co/HYYqjceqSU",19671
0,"Yeah, we have loads of cops to stand around to monitor this for half a day fo… https://t.co/jfTa5MSbfn",19672
2,"You must've missed the bridge collapse in 95 in Connecticut. Police, and Fire are locally funde… https://t.co/7suvQaNQsE",19673
1,not to be weird or morbid but if you are driving over a bridge collapse than being able to…,19674
-1,"Collapse of Route 14, Coamo, Puerto Rico - Hanging Bridge https://t.co/etLlMfzYAq",19675
0,The kingsbridge priory bridge collapse ... Couldnt happen to more deserving people. — watching World Without End,19676
1,"Travel Update: Boris Bridge from Northern Ireland to Scotland closed due to high winds and high Seas, it… https://t.co/nDVzeKRVFU",19677
2,Did he cause the Silver Bridge collapse or was he merely a herald? We will never know. https://t.co/5wGjfEm5Ap,19678
-1,Human error and poor engineering caused that bridge to collapse. Nothing but fear mongering.…,19679
0,"This footnote in McCullough's *The Great Bridge* blew my mind. As late as the 1880s, we still didn't know how to bu… https://t.co/qoecmgslkq",19680
2,Interesting that a photo of the Mianus River Bridge collapse was used. It collapsed in 1983 when the…,19681
1,"Temporary Path Closure - Brockweir to Bigsweir Bridge, Riverside Route, due to works on riverside bank collapse, pl… https://t.co/QpUMW33TDe",19682
-1,"To all agencies, we need x1 back or I’m burning your buildings #JUSTICEFORX1 #JUSTICEFORX1 https://t.co/37gcFl0HXJ",19683
0,How many burning buildings have you run into to save someone?,19684
1,Hey hotness! Burning buildings are we?,19685
2,"The town itself was nothing too much, small adobe buildings flanked her on each side, men and wome… https://t.co/mgOt8iLoeZ",19686
-1,The liberal cult zombies 🧟‍♀️🧟🧟‍♂️are here en masse questioning why the POTUS and… https://t.co/yqtYlI0mxF,19687
0,"Is it a case of do as I say, not as I do? TV station shows two pictures of Detroit Fire Department's top brass posing in fr…",19688
2,"i m so fucking tired, i’m going to sleep i hope i wake up to koneits burning some buildings down bye",19689
1,What if we just start burning down buildings for news outlets that are full of garbage?,19690
-1,perfect for the sexy lady hunting in burning buildings,19691
0,I'm not so sure that burning the state to the ground is a very electable position. Starting with burning down a few IRS buil…,19692
1,Do you chastise firefighters for not smiling when running into burning… https://t.co/zulxMqwlbi,19693
2,Why are so many buildings burning up in the middle of fucking winter? This isn't normal,19694
-1,"This paragraph slaps though like goddamn ""these huge buildings are always burning with the implacable fires of huma… https://t.co/fwtm21TK2V",19695
0,Americans should be in the streets burning down buildings at this point.,19696
2,I’ve been following Cory Booker for a very long time. The man has literally saved people from burning buildings. He cares.,19697
1,"Is it a case of do as I say, not as I do? TV station shows two pictures of Detroit Fire Department's top brass posi… https://t.co/CPQGDH4V0h",19698
-1,Please tell me what is happening here. Why are those buildings burning? Who started the fire? Who killed those people? Why?,19699
0,How could you say something like that? Politics aside Corey Booker is a stand up human bein… https://t.co/5mD9ze1MPD,19700
1,We run INTO burning buildings. Being a dipshit helps us do our jobs lol,19701
2,Because lazy people run into burning buildings to save people. https://t.co/fWXPCLlZ6B,19702
-1,What have I told you about burning buildings? Not nice https://t.co/qWUiDuiOwE https://t.co/N2JEkmWwL3,19703
0,"Australia is burning. The worst is yet to come: 24 people dead 500 million animals dead 8,000 koalas dead Over 5.5 mi…",19704
2,Winthrop needs to invest in normal heating and air units in these old buildings bc the uncontrollable settings is just a no g…,19705
1,Keep burning fossil fuels it will become worse that may even rip apart high rise buildings? Are the world leaders w… https://t.co/mwjHi7TzP2,19706
-1,From what I know...these burning buildings are an annual occurrence. I am not ruling out arson but jus… https://t.co/LsEc981h68,19707
0,Yeah that's def not cool. Unless it's Indiana. (Kidding.) I'm a little sensitive to that. My hometown for t… https://t.co/2S7kXLQgYA,19708
1,"Destruction magic's fine, just don't go burning down any buildings.",19709
2,"JFC!!! Racist comment ! I guess all ""lazy"" mayor rush into burning buildings to save people! May t… https://t.co/9Iw5c4KD2n",19710
-1,"We're equipped to go inside burning buildings but you're not. If you experience a home fire, once you've escaped nev…",19711
0,"I mean it’s better than being a cop. That being said, not many people would just jump at being in the… https://t.co/UaDxGj8HR4",19712
2,"I flirted with danger when I was younger, &amp; did stupid things, yet fate spared me. I grew &amp; fought for my country, dodgi…",19713
1,The guy that ran himself ragged helping his constituents in New Jersey after Hurricane Sandy? T… https://t.co/VcxrtFKSsw,19714
-1,"I mean, there's directness though. Like, the townhall of whatevertown Alabama was built with slave… https://t.co/utqajXNNzn",19715
0,You have no idea how many more of this kind of bombing and burning down of buildings Mullahs did in Ira…,19716
1,What -- who is this person -- Cory saves people from burning buildings and shovels the snow of his constit… https://t.co/3BpioRHGLT,19717
2,"Maybe a ban wouldn’t be necessary if Muslims stopped flying planes in to buildings, detonating car bombs, shooting up…",19718
-1,Will be burning down a few buildings today. Hmu if you wanna join. https://t.co/MHGdx67986,19719
0,But his kids aren’t hungry and he saves strangers from burning buildings 🤷‍♂️😜 https://t.co/sH2dBAvT7T,19720
2,like I don't agree with Cory Booker on a lot of things but he seems like a fundamental good person. He's fucking sa… https://t.co/ANCQ1q6CzH,19721
1,"My dad, a volunteer fire chief, had thousands of dollars in training an… https://t.co/QGD428VvbR",19722
-1,You have no idea how many more of this kind of bombing and burning down of buildings Mullahs did in Iran and Middle East.,19723
0,cory booker runs into burning buildings to save people. you’re a telephone tough guy who can’t work an umbrella.,19724
1,"I’m sure that whoever our next Democratic President is, he or she, will appoint you in a position of le… https://t.co/CEcCxlSGi9",19725
2,"Not only that, you can't force another person to suspend their right to life for the sake of anothe… https://t.co/o7epoaI4MS",19726
-1,My burning question is why people actually believe two hijacked planes went into the buildings.,19727
0,Booker even had Netflix going for him. In the run up to his Senate campaign Booker became Superman. Literally… https://t.co/OiHxCD7aYm,19728
2,VIDEO: Drone footage captures massive Bound Brook fire from up above --&gt; https://t.co/GolN4wmpUQ (Courtesy: RH) https://t.co/3W…,19729
1,My favorite shot was Schofield in silhouette with the burning buildings seemingly blinding the audience. Th… https://t.co/MhI7hUejML,19730
-1,At least Cory Booker will have more time to save old ladies from burning buildings and also shovel their sidewalk while he’s there.,19731
